Uniprot_Id,Gene_Symbol,Description,Group_ID,Set8 Peptides,Collapsed,Parsimony,SUM190PT,SUM44PE,UACC893,ZR-75-1 (repeat),ZR-75-30 (repeat),COV362,OVCAR3,OVCAR8,SKOV3,Old Bridge8,New Bridge8,Uniprot_Id_prefix
Q96RY7,IFT140,IF140_HUMAN Intraflagellar transport protein 140 homolog,7139,10,C,UR,99.66685347758195,164.34248634545878,156.5399354284232,232.3510643343005,264.002655047689,107.22207121525273,152.80603239133882,176.53905784063917,153.25112928492624,129.395,114.17607150179414,Q96RY7
P57086,SCAND1,SCND1_HUMAN SCAN domain-containing protein 1,7141,3,C,UR,33.52039032806591,29.197395259429356,39.67952013969067,35.59546175763278,32.30095569223122,42.49006815445186,42.133377857790094,46.83335185699639,53.50494184386039,56.13166666666667,41.011783431267794,P57086
P84157,MXRA7,MXRA7_HUMAN Matrix-remodeling-associated protein 7,7142,12,C,UR,12.433552724318474,278.69704286899446,89.92437554608188,254.6544704562085,205.50452354570106,97.62802835454247,109.75988550581044,260.60425720479265,158.87038839648267,414.67083333333335,394.24647128873886,P84157
P02763,ORM1,A1AG1_HUMAN Alpha-1-acid glycoprotein 1,7143,8,C,UR,1006.5884214794268,46.39263141050831,103.05701964825529,57.133560049681286,49.26145594999457,66.50815286054586,59.459425004142425,55.38097251599813,59.82750150543718,48.97675,59.19226561184035,P02763
P02647,APOA1,APOA1_HUMAN Apolipoprotein A-I,7144,5,C,UR,180.65641390559807,30.199383111198006,133.46906481217303,69.63610309490046,52.73964594643836,110.45409280720288,111.808709726846,183.09919731932845,110.09072798390596,421.52,335.9895589001336,P02647
Q9NYS0,NKIRAS1,KBRS1_HUMAN NF-kappa-B inhibitor-interacting Ras-like protein 1,7145,8,C,UR,185.87693251542203,230.40290124694548,216.56301155319176,196.40228974578247,510.6460057000794,149.15854197398616,348.28949614111633,352.78448832029517,200.9752774569389,233.66875,224.8689410058315,Q9NYS0
Q96K19,RNF170,RN170_HUMAN E3 ubiquitin-protein ligase RNF170,7147,2,C,UR,134.9669841908289,157.00734460702,38.208766250581,127.85132318809798,91.37885526930015,79.00009298802104,124.19593293268865,96.03473749889848,105.88450073213659,70.1775,58.454412234287034,Q96K19
Q96A47,ISL2,ISL2_HUMAN Insulin gene enhancer protein ISL-2,7148,1,C,UR,76.35389756147217,52.929976168402014,58.681253515867986,50.943859060227076,47.55228041576999,124.85582906036252,96.28087994499413,81.65163169187234,70.78551611295403,48.4698,54.1437765718284,Q96A47
Q9GZU1,MCOLN1,MCLN1_HUMAN Mucolipin-1,7149,5,C,UR,88.0509105801845,84.38098806026404,100.09519494174194,52.48386735204708,64.5174534103348,51.092452553383595,108.92959276332694,77.43755700097334,97.61056275201985,163.64520000000002,203.57598889326948,Q9GZU1
Q9NS93,TM7SF3,TM7S3_HUMAN Transmembrane 7 superfamily member 3,7150,11,C,UR,192.29247619239908,296.2276635940741,156.03536488945014,360.50312917833503,133.6114245533253,138.89519208649935,134.812218082793,73.2737205323667,105.28814752132959,121.37818181818183,130.1501997902109,Q9NS93
Q9NQ92,COPRS,COPRS_HUMAN Coordinator of PRMT5 and differentiation stimulator,7151,3,C,UR,136.4004791123204,138.7980737083681,65.95998612795307,205.70247673859566,112.017706040226,85.89516769995129,110.69659491070773,164.64999346657996,254.2793856531701,146.103,210.33867918741242,Q9NQ92
Q9UK23,NAGPA,NAGPA_HUMAN N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,7152,13,C,UR,177.21514864392313,117.96066853811367,124.92729478424113,177.35788031751207,101.34554535660568,109.31985609390435,157.39176883915508,150.2289179400118,130.38973912737436,111.14,148.09853027875306,Q9UK23
Q53H80,AKIRIN2,AKIR2_HUMAN Akirin-2,7153,8,C,UR,51.19028187851179,64.37697044634461,97.14953324371412,102.79142350902589,65.55448713972446,193.83397946351155,197.3614346031164,603.4207799675686,242.83263330494242,150.04875,137.51808451330413,Q53H80
P05452,CLEC3B,TETN_HUMAN Tetranectin,7154,2,C,UR,85.60332621405423,138.54215519646294,329.582648680553,313.25247080307935,227.9157015400113,242.76415973534935,366.64232414657164,479.25587916059504,354.38743092439887,236.1545,196.92548388561926,P05452
Q96DC7-2,TMCO6,TMCO6_HUMAN Isoform 2 of Transmembrane and coiled-coil domain-containing protein 6,7155,5,C,UR,77.35759862373139,37.99271707318157,87.17160484223716,66.45968569348204,65.03089651977133,96.08013429270005,109.80196661946462,58.26565124002392,65.97326631176938,107.9108,86.8420928594421,Q96DC7
Q5T2D3,OTUD3,OTUD3_HUMAN OTU domain-containing protein 3,7156,5,C,UR,37.9169846040322,93.95615689064267,150.71294453401674,135.98997791246956,85.1162720779169,87.12099658356821,163.7896076811604,74.81187136117997,173.8326227392971,94.0324,126.49401595869102,Q5T2D3
Q9UHC7,MKRN1,MKRN1_HUMAN E3 ubiquitin-protein ligase makorin-1,7158,16,C,UR,228.51895062852816,144.54870534321842,166.99223614648938,202.63841368870044,175.1870923189286,181.09655867685888,161.41419962495084,166.80478876325498,118.67431214957959,108.114375,132.49682727599398,Q9UHC7
P53597,SUCLG1,"SUCA_HUMAN Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",7159,126,C,UR,205.69676090744693,306.6784434634377,263.20754107528126,211.5205148688967,248.6131773901038,135.64017622820376,127.11762234154602,120.33470875301921,113.51611453217203,129.15,126.01411436573643,P53597
Q9Y672,ALG6,"ALG6_HUMAN Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",7160,11,C,UR,215.53486147526743,112.54513076989765,167.9297124249426,122.50755078078028,117.13764974844312,86.55253704548133,103.03711493394549,84.07192866213177,105.85234693340561,244.38181818181818,179.20729272060944,Q9Y672
Q9NSG2,C1orf112,CA112_HUMAN Uncharacterized protein C1orf112,7161,4,C,UR,54.84505738527712,101.12838464955159,100.94797337626825,115.44860517625618,78.45699445479289,128.31272778658578,184.82384222552656,128.37372942359997,84.05130582716701,115.3535,122.71542069684445,Q9NSG2
Q8N370-3,SLC43A2,LAT4_HUMAN Isoform 3 of Large neutral amino acids transporter small subunit 4,7162,5,C,UR,842.2574523301738,32.38526604967834,189.53888740844863,133.65670171990686,73.36754716993394,63.71294131517586,109.93953949102617,109.86542659174864,37.481121765166066,127.56880000000001,117.6284897225837,Q8N370
Q9H6L4,ARMC7,ARMC7_HUMAN Armadillo repeat-containing protein 7,7163,4,C,UR,78.16697582736143,65.90285113474924,176.66194902371595,93.92126745994487,67.73149429281624,123.4340071248871,129.81264888376015,118.38734318457357,91.69472312550202,111.03025,98.83884815403772,Q9H6L4
Q8NCR0,B3GALNT2,"B3GL2_HUMAN UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 2",7164,10,C,UR,152.35173840922963,246.25317415519626,218.9520479968844,163.2561441383382,182.42817798058786,178.08798448263323,177.35975526938626,174.79104551992015,120.52162444333784,219.65900000000002,202.32448476910258,Q8NCR0
P48047,ATP5O,"ATPO_HUMAN ATP synthase subunit O, mitochondrial",7165,88,C,UR,356.898107875778,292.96549293962755,175.19568311090282,197.86191808142584,172.19740461999095,112.59651124713183,143.23188933145622,84.44443234723946,129.871420177357,166.6534090909091,138.14912674982548,P48047
Q6UW68,TMEM205,TM205_HUMAN Transmembrane protein 205,7166,28,C,UR,170.82050723433647,282.62155133826997,484.39193634701456,179.07116581047123,225.4996525154724,164.15381584828233,82.49639613502441,80.43919917011887,62.606216751324375,221.04535714285717,152.60821712847113,Q6UW68
Q9HD15,SRA1,SRA1_HUMAN Steroid receptor RNA activator 1,7167,35,C,UR,100.53626214577504,179.707838895686,84.37630591178194,133.45523685622624,127.81947716633687,165.8272641217216,217.4590681245744,193.75956949436969,195.90048204611622,136.99885714285713,146.83221034422948,Q9HD15
P0CG08,GPR89B,GPHRB_HUMAN Golgi pH regulator B,7168,24,C,UR,296.6918612702585,249.78003442797439,234.18699268930462,244.4280026483174,289.35312397478975,172.4049519090307,109.07918640172966,96.25570078905153,103.26770890578466,202.66958333333332,167.69978924688655,P0CG08
Q9BY78,RNF26,RNF26_HUMAN RING finger protein 26,7169,5,C,UR,101.1060518246936,62.79266543424654,111.94899092441885,116.51847650805387,69.98330010590131,124.76044520776895,88.00475899880928,151.8568386486305,112.30107197666972,143.71020000000001,129.1120980967027,Q9BY78
A6NFI3,ZNF316,ZN316_HUMAN Zinc finger protein 316,7170,22,C,UR,148.74876593224465,110.61467671778813,184.51973224742392,182.00335621967028,128.20575915724223,133.22777211221984,108.8163710257156,79.14904590257333,84.66192641619878,126.03454545454547,114.11158175626541,A6NFI3
Q8TB96,ITFG1,TIP_HUMAN T-cell immunomodulatory protein,7171,36,C,UR,185.0407978715562,233.77071158276607,169.690582808399,213.52031818471337,235.84505692270454,86.9810299143151,90.32968433013168,63.29244300350276,107.94999951728362,133.49222222222224,127.55758173764178,Q8TB96
Q9HD33,MRPL47,"RM47_HUMAN 39S ribosomal protein L47, mitochondrial",7172,55,C,UR,339.0112485090325,253.7031995537782,318.3800401453338,214.75653684890474,194.1265362384342,203.61676611663248,215.77789925771643,148.15117476732996,164.2128371714892,217.9618181818182,213.23387791470975,Q9HD33
P13498,CYBA,CY24A_HUMAN Cytochrome b-245 light chain,7173,12,C,UR,16.332421268041156,20.539021059121037,45.301957111221036,368.4577966717727,27.35652016848281,165.0035121695025,73.89045675341161,247.37956608956236,91.61450875459379,223.62666666666667,257.78684151812956,P13498
Q9BSI4,TINF2,TINF2_HUMAN TERF1-interacting nuclear factor 2,7174,11,C,UR,101.24598944615926,89.85964487036374,314.40622035653035,136.53899302141062,113.57888832829133,161.7867596687436,115.32119527030716,182.58375778886,145.68779489656188,148.50454545454545,153.49841902368053,Q9BSI4
P09661,SNRPA1,RU2A_HUMAN U2 small nuclear ribonucleoprotein A',7175,88,C,UR,138.62518545648945,136.81102089002096,130.37401692578834,130.49802085230576,124.78608615443338,154.81424089376895,129.678064727657,138.4919620570756,122.49762152898695,119.96477272727272,119.98046921601242,P09661
Q8WVK2,SNRNP27,SNR27_HUMAN U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein,7176,20,C,UR,268.9893385133215,173.95360860580266,284.397587133173,197.99860155210752,216.93912895288227,236.53408272520906,287.8965228734269,263.91166085863176,243.3828205276725,207.262,208.8968967255266,Q8WVK2
A6NDB9,PALM3,PALM3_HUMAN Paralemmin-3,7177,4,C,UR,29.161309655136858,47.032115594525024,94.65691508172048,45.09064606623418,40.114050593610855,42.677891283175995,77.17307022858309,57.42184820630152,49.115182750445626,46.6285,49.33415150334122,A6NDB9
O94818,NOL4,NOL4_HUMAN Nucleolar protein 4,7178,4,C,UR,47.24244195706852,39.68199326026739,74.3122939889994,207.85903552459817,89.15372590138755,215.930047200566,557.4381946109344,286.55789390529014,91.96114031498726,87.65950000000002,83.35979774873178,O94818
Q96MY1,C20orf112,CT112_HUMAN Uncharacterized protein C20orf112,7178,6,C,UR,41.08486409743979,32.81856194969563,52.9367374566331,146.77059358828413,65.06036265855657,162.1651447072426,374.13583079154455,206.8328447904434,61.09017607782507,67.85833333333333,60.14525274986841,Q96MY1
Q06124,PTPN11,PTN11_HUMAN Tyrosine-protein phosphatase non-receptor type 11,7179,129,C,UR,114.51695450589881,174.77942431894562,179.33522884511964,183.53990133599592,209.99418670380717,130.60556288141518,149.59324632314627,220.32090565381154,195.0624225511991,144.39922480620154,152.79132975292674,Q06124
Q6QNY0,BLOC1S3,BL1S3_HUMAN Biogenesis of lysosome-related organelles complex 1 subunit 3,7180,13,C,UR,139.8365580171815,169.31448024895874,159.36550214311262,206.25158446142152,239.4096281724302,129.82950543925975,122.75888780146725,119.1599343841078,190.98963847925017,121.13538461538461,127.65869146153432,Q6QNY0
Q9P0K8,FOXJ2,FOXJ2_HUMAN Forkhead box protein J2,7181,2,C,UR,159.14034260049183,227.3615727850815,218.74594966792566,532.7243022372244,185.39920167822396,357.2641006027231,69.40247900712546,267.73467381880585,217.83330998048692,247.609,248.9415019159091,Q9P0K8
Q8WWB7,C1orf85,NCUG1_HUMAN Lysosomal protein NCU-G1,7182,8,C,UR,106.74775823187655,60.89745955677959,117.48456836764643,84.87336586832232,119.64869497323733,79.28335954169495,109.57426328572551,81.19089394556626,44.13734088579646,139.75625,149.59605658117502,Q8WWB7
O14618,CCS,CCS_HUMAN Copper chaperone for superoxide dismutase,7183,36,C,UR,86.27449719328186,109.18000905111163,340.1717121786382,238.49559994904777,159.7102499261031,153.19655485092895,192.4140376472649,109.7999949728282,96.82574920324123,100.52027777777778,111.23221538363502,O14618
P18075,BMP7,BMP7_HUMAN Bone morphogenetic protein 7,7184,1,C,UR,27.114289091935614,23.508942014248554,32.01074510866654,29.69291566256783,29.206522923398744,27.66642345409566,270.63011592721534,17.84724654074951,26.588027208420343,87.0761,83.23741838006828,P18075
P62699,YPEL5,YPEL5_HUMAN Protein yippee-like 5,7185,20,C,UR,80.4758447346589,134.5899530066856,158.45979195528722,143.84005752071488,143.752563156079,87.47536699952079,96.04002626323813,91.04536433637988,114.93605026378533,91.6345,91.89687972616584,P62699
Q8WVS4,WDR60,WDR60_HUMAN WD repeat-containing protein 60,7186,5,C,UR,89.61996370704048,114.92770698594741,98.71928888825903,92.49627098976937,124.73717458312436,94.41694219062408,110.7362482678049,142.98149963466724,155.1064545094794,121.0694,117.1417936742966,Q8WVS4
Q8N8J7,C4orf32,CD032_HUMAN Uncharacterized protein C4orf32,7187,7,C,UR,151.21352670957694,723.3487695382371,137.8109304721984,144.6417048541773,186.50496648399906,80.26336735267043,79.72738082155027,59.64298948620621,202.75850088655991,210.94714285714286,258.9220097881042,Q8N8J7
Q8WYK2-2,JDP2,JDP2_HUMAN Isoform 2 of Jun dimerization protein 2,7188,5,C,UR,126.46877816992863,207.3252398858957,146.07866117846314,103.30403642590557,133.13345493426064,131.50369551478585,115.80884328054566,105.16331419522236,140.32795615941336,104.7184,112.91711075080048,Q8WYK2
Q96G25-2,MED8,MED8_HUMAN Isoform 2 of Mediator of RNA polymerase II transcription subunit 8,7189,26,C,UR,123.25314293278679,144.13679040255408,168.44923171244642,198.58479991718167,122.75148139912142,280.51823866568134,259.6641263098898,263.41443958459905,200.78182465688167,198.6346153846154,203.3740708799253,Q96G25
Q9H3S4,TPK1,TPK1_HUMAN Thiamin pyrophosphokinase 1,7192,5,C,UR,43.94306115925839,53.18646536967171,102.50084706466848,50.44000272522263,100.22518294252203,125.69876087974943,319.8427644674456,88.11897168197329,182.65766662210766,70.9662,69.10176998630769,Q9H3S4
Q5VYX0,RNLS,RNLS_HUMAN Renalase,7193,1,C,UR,69.10046418216824,241.90666128261591,116.80183436835665,137.4203067489213,224.13967687923054,324.10187198018724,242.35484456038054,160.05314210723756,64.21675022109432,137.514,135.31157794656139,Q5VYX0
Q9UKW4-4,VAV3,VAV3_HUMAN Isoform 4 of Guanine nucleotide exchange factor VAV3,7194,4,C,UR,99.24113349379266,141.56502542419298,50.609388497275646,81.20409667210686,52.10066662442565,43.07209007440855,103.16296284486263,35.581116757899935,38.72491236052146,36.5025,40.93184301753948,Q9UKW4
Q8TF71,SLC16A10,MOT10_HUMAN Monocarboxylate transporter 10,7195,4,C,UR,533.6063902074864,35.07064485446113,67.46658088925636,38.733106234330116,37.58004983600559,29.769668040995736,33.75618468550086,35.744356253468254,36.16281601719602,41.55975,38.50062999372006,Q8TF71
Q8IWZ6,BBS7,BBS7_HUMAN Bardet-Biedl syndrome 7 protein,7196,7,C,UR,952.3542271672663,115.79419687716688,119.8253706509257,97.03099294140966,116.36728672620349,111.18419215244498,120.98450233950253,107.70226862096737,99.02830466939876,98.14542857142858,94.12508680437834,Q8IWZ6
Q8WVD5,RNF141,RN141_HUMAN RING finger protein 141,7197,1,C,UR,68.9154083901718,208.95684077907902,172.31311451653934,189.33246079119363,226.98202595897604,74.6808588749668,88.59672697261693,79.66219808909592,160.06058932728644,137.74,160.85556308958164,Q8WVD5
O00193,SMAP,SMAP_HUMAN Small acidic protein,7198,50,C,UR,92.41688289240456,250.97848209348155,122.86208383662347,204.7522002752747,139.0579272597721,106.50638594868337,219.78277797195923,151.74580523198813,181.79043273633502,87.42479999999999,126.32654415077114,O00193
P54852,EMP3,EMP3_HUMAN Epithelial membrane protein 3,7199,3,C,UR,39.759326875186744,30.24525226887188,46.06803578359105,49.70427558736941,49.103489549169545,439.6746258791408,47.2438054102103,386.2400961184785,161.5182282030907,1207.89,540.07810691672,P54852
Q9H4I8,SERHL2,SEHL2_HUMAN Serine hydrolase-like protein 2,7200,3,C,UR,995.3088788467318,22.829571993864196,801.8769402578923,28.48522183116614,57.36551589518965,19.829288522081683,16.030476545667753,17.756925779811038,22.477887075821627,45.369,43.64007644565483,Q9H4I8
Q9BRA0-2,LSMD1,LSMD1_HUMAN Isoform 2 of LSM domain-containing protein 1,7201,7,C,UR,128.15291827804822,198.40423393048792,148.54158566094674,181.66490643755816,166.99903021561582,166.58035596492755,196.82891776309071,259.4223746375177,253.3121468913444,158.11714285714285,156.1760259296532,Q9BRA0
Q96KR6,FAM210B,F210B_HUMAN Protein FAM210B,7202,6,C,UR,213.5033247250187,385.9340329743174,231.8277792596215,167.51820343194643,234.93579116078132,159.87756622962368,95.13838445305262,92.39644068139563,112.79093254844732,318.84166666666664,275.5089258851067,Q96KR6
Q9UJC5,SH3BGRL2,SH3L2_HUMAN SH3 domain-binding glutamic acid-rich-like protein 2,7203,13,C,UR,57.61509682709352,199.70615823901372,83.85674406253412,175.269169123031,615.7679981951043,107.14539962891494,405.43301063255467,228.7068980175515,145.9978761523891,118.27692307692307,111.34712649871476,Q9UJC5
P04156,PRNP,PRIO_HUMAN Major prion protein,7204,15,C,UR,112.28958679278287,24.61632905802832,18.984478632357508,27.20085345200144,19.54361705853905,81.50859980373143,28.006936829607596,92.64940672236992,88.22185767367775,264.08866666666665,235.8524347622161,P04156
Q8NC96,NECAP1,NECP1_HUMAN Adaptin ear-binding coat-associated protein 1,7205,24,C,UR,201.7107284037259,221.48142141554746,164.3563166270005,567.696609033947,286.2243082321794,159.62923460768573,141.25539049183905,226.02133765354262,87.90746497497486,156.54041666666666,162.42934799934656,Q8NC96
P53384,NUBP1,NUBP1_HUMAN Cytosolic Fe-S cluster assembly factor NUBP1,7206,33,C,UR,158.5691204517341,206.5506393203591,111.69138334431526,218.86464505673598,148.29821039282393,130.21960022481522,140.16646350963407,215.3924809505372,195.47189729535455,135.4060606060606,145.23536502863814,P53384
Q9UI43,FTSJ2,RRMJ2_HUMAN Putative ribosomal RNA methyltransferase 2,7207,16,C,UR,188.90242157485767,132.8524714023399,229.79297986626239,236.08659602321345,199.89222665325488,133.6503683493469,120.73220713242524,158.37923695221332,92.77902067159663,206.89125,178.77766643292514,Q9UI43
Q9Y5R4,HEMK1,HEMK1_HUMAN HemK methyltransferase family member 1,7208,1,C,UR,29.739290733606783,34.15640049248854,26.671573514844635,38.30395530529385,60.14670094247442,38.65088510823367,34.250587192675326,29.485891511830857,23.704597028888188,30.7941,26.220623644934967,Q9Y5R4
Q6NTF9,RHBDD2,RHBD2_HUMAN Rhomboid domain-containing protein 2,7210,14,C,UR,268.8968760903215,208.17372248948806,126.76150378166449,153.27640407164165,233.99800576326285,152.32602846774918,90.2836420554815,76.1721253044608,103.95884545258143,292.5057142857143,208.59193796235115,Q6NTF9
Q8TEQ0,SNX29,SNX29_HUMAN Sorting nexin-29,7211,10,C,UR,97.45209109301683,129.24295034191846,81.32320528420243,163.70678136678168,172.70958285698262,95.34443271445153,132.9004517546554,172.5887129806459,144.17252973212288,117.93499999999999,98.8097773859361,Q8TEQ0
Q9UHC1,MLH3,MLH3_HUMAN DNA mismatch repair protein Mlh3,7212,1,C,UR,55.34044063914104,191.61038086342163,169.15933078503068,96.8705887917161,181.71157543379886,294.5400263589216,248.05299151263372,134.70900076720835,131.61213311673663,74.4215,155.7507966700731,Q9UHC1
O43681,ASNA1,ASNA_HUMAN ATPase ASNA1,7213,104,C,UR,246.2324744295516,280.33674590493473,157.4249579485634,146.5013345601521,158.01066038714225,195.81498943120917,118.42024561476178,131.2713529044566,181.66209236020367,154.23653846153846,162.5255917101216,O43681
Q8N0V5,GCNT2,"GNT2A_HUMAN N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase, isoform A",7214,2,C,UR,99.1555821094905,66.56253237205742,205.55139618399136,38.213723303403654,254.9844473767483,47.50789877818608,59.05366090042814,80.09533027952119,75.39351273553332,131.8545,111.98946606746065,Q8N0V5
Q8N3X6,LCORL,LCORL_HUMAN Ligand-dependent nuclear receptor corepressor-like protein,7215,2,C,UR,83.82711652092375,36.66720185385392,39.82741033594869,100.40845698170276,101.02160559780737,144.1771866529122,292.01005288964166,197.21673971609147,119.17269602990973,76.7995,79.17879655130864,Q8N3X6
Q16637,SMN1,SMN_HUMAN Survival motor neuron protein,7216,33,C,UR,125.12414619967132,127.7134704194535,104.16526818550125,143.2160154162768,129.5812683147372,139.0359994738528,174.99373484506523,354.6556112954273,159.0340185987788,194.24939393939394,150.1859911851594,Q16637
Q86XS8,RNF130,GOLI_HUMAN E3 ubiquitin-protein ligase RNF130,7217,8,C,UR,280.54870546550484,121.4558493778381,175.874568198482,117.96004513616631,170.17610516692972,198.93124556905414,243.69238668848575,231.95160866779253,175.11443647759629,192.865,178.0118507047715,Q86XS8
Q9H2H9,SLC38A1,S38A1_HUMAN Sodium-coupled neutral amino acid transporter 1,7219,16,C,UR,494.18782603862223,181.71061462292553,123.26823600866587,117.11601519959785,131.29453249366304,175.52888371584606,198.6195688605041,142.57989482263724,91.84439140292837,259.606875,312.6083734064763,Q9H2H9
P62495,ETF1,ERF1_HUMAN Eukaryotic peptide chain release factor subunit 1,7220,133,C,UR,179.6058349424006,214.87580935037295,162.9054111122523,252.98355622784302,186.48262795995672,217.3690977685909,216.09391140649672,220.1405792815408,229.2801083778356,184.11278195488723,160.30459700941947,P62495
Q9H7C9,AAMDC,AAMDC_HUMAN Mth938 domain-containing protein,7221,26,C,UR,48.490477616207194,383.526711587605,126.12758916676786,87.87747666037313,46.30354917713409,111.57012001874618,223.79752475262677,77.33512730285412,103.4386527380693,54.68769230769231,74.3224939290265,Q9H7C9
P13866,SLC5A1,SC5A1_HUMAN Sodium/glucose cotransporter 1,7222,2,C,UR,1712.4840965139883,34.31230569326031,164.05213963589725,26.17391986695103,41.70579746232147,23.48847794924615,19.365354224496198,24.390934737982096,26.328806345317755,22.7335,31.551356086862498,P13866
Q92543,SNX19,SNX19_HUMAN Sorting nexin-19,7223,8,C,UR,135.4118004657571,154.50879523294935,60.18803467100883,207.18987583503008,120.60394709080914,199.27591420128468,179.42006075580588,152.9116051739735,238.81978818554077,196.45375,201.56194391083903,Q92543
O95619,YEATS4,YETS4_HUMAN YEATS domain-containing protein 4,7224,17,C,UR,196.14152599593996,158.42924233621153,138.12503877161342,161.6949355390739,151.30252020743092,266.4332080041058,212.3275422115996,203.11565212913098,212.30153562103325,217.9335294117647,211.72493210585196,O95619
Q9UM00,TMCO1,TMCO1_HUMAN Transmembrane and coiled-coil domain-containing protein 1,7225,18,C,UR,232.85706215924665,249.06251144569904,201.7852347302908,223.21935804284075,157.71358484135567,83.07279967049615,122.7360195105371,109.01591342971882,90.34536939727589,157.74944444444444,162.22417880024693,Q9UM00
Q14624,ITIH4,ITIH4_HUMAN Inter-alpha-trypsin inhibitor heavy chain H4,7226,2,C,UR,175.82286253941234,62.94685856692472,276.8555599116894,95.69192673226287,87.77178142794486,169.78274699636728,206.04218164212952,268.63210904873205,192.58032891048703,94.3835,112.89987989691703,Q14624
Q08AG7,MZT1,MZT1_HUMAN Mitotic-spindle organizing protein 1,7227,8,C,UR,53.39806775138084,64.71122499055248,58.25326663714003,95.17528840162566,79.01484599942826,63.041297040502634,37.25190123622852,60.14089359504239,77.0712520193175,66.80324999999998,72.36303657074102,Q08AG7
Q9Y519,TMEM184B,T184B_HUMAN Transmembrane protein 184B,7228,10,C,UR,119.35742119669796,146.53697817220987,146.4927750301384,88.07720313358281,119.14851162625415,59.484597596991314,68.29188153883527,70.4270700590033,85.84982600729538,67.5054,82.11902512128175,Q9Y519
O14925,TIMM23,TIM23_HUMAN Mitochondrial import inner membrane translocase subunit Tim23,7230,53,C,UR,128.16431359945233,124.63492310593999,148.53629457365182,118.59888845919711,138.21714650220335,141.5256130503652,219.467665859101,136.78271367273305,96.12878397125635,143.06981132075472,130.62082352547083,O14925
Q969S8,HDAC10,HDA10_HUMAN Histone deacetylase 10,7231,1,C,UR,209.28618466231478,353.42649672828907,170.5929656727749,144.86261717133607,314.81866776341855,88.25436917038138,140.5580005614291,110.01679875425383,131.54374249721357,132.733,144.51648146851363,Q969S8
Q9ULF5,SLC39A10,S39AA_HUMAN Zinc transporter ZIP10,7234,40,C,UR,104.45543944356605,255.80918922377796,102.80578738291602,230.5184555125967,121.85015553440385,208.33661426738044,215.25703512367576,157.00761772736004,208.6763674418866,195.983,211.5651599467778,Q9ULF5
Q9Y5N6,ORC6,ORC6_HUMAN Origin recognition complex subunit 6,7235,7,C,UR,49.84968586667494,74.34319397288402,68.74432966550687,74.30047473639455,66.30150232848872,240.150513789779,194.2465362349336,465.8804998370644,362.5548603576081,141.01857142857142,130.47758208807866,Q9Y5N6
A6NFQ2,FAM115C,F115C_HUMAN Protein FAM115C,7236,11,C,UR,64.25381160291025,206.49000357537807,192.7312280366411,116.39291401516758,167.42346217242095,111.71627165943197,46.37005827763643,58.71056278874519,48.500177552496,251.31545454545451,195.28575882174954,A6NFQ2
Q9Y2S2,CRYL1,CRYL1_HUMAN Lambda-crystallin homolog,7237,11,C,UR,118.22386535469438,90.76879193869406,99.22252320127973,193.3557834247216,726.1052576682308,64.13324672442408,66.80027342786188,45.00566835241464,164.14119869350853,103.28909090909092,92.71042153020085,Q9Y2S2
O95379,TNFAIP8,TFIP8_HUMAN Tumor necrosis factor alpha-induced protein 8,7238,3,C,UR,110.66988181458612,500.84768673466334,156.15649667687202,240.44022912329774,148.18573501852586,387.1998904141175,121.6363357071396,153.44886090327765,352.5961751210208,303.73533333333336,318.14504478187934,O95379
Q9UKF7,PITPNC1,PITC1_HUMAN Cytoplasmic phosphatidylinositol transfer protein 1,7239,9,C,UR,192.0775689752187,174.81404171644502,192.73477839545174,273.291322938801,167.43973538516232,102.85263746338407,59.646381928353,115.75658124637407,127.843957423481,171.1511111111111,148.29394592058625,Q9UKF7
O60279,SUSD5,SUSD5_HUMAN Sushi domain-containing protein 5,7240,9,C,UR,32.17908947111273,39.34617823732841,35.94383259911494,47.54437681159693,47.344355251829015,957.4650640381635,203.13129029070967,307.60331030742054,126.95703429799163,166.0188888888889,214.5649967468195,O60279
Q9NX01,TXNL4B,TXN4B_HUMAN Thioredoxin-like protein 4B,7241,8,C,UR,103.64983057472072,121.02221463101064,121.83646505929723,118.23568142235753,75.32721975500318,236.10311927987192,223.23727323948,268.6346556867285,228.96949746319396,152.59,171.84879748461378,Q9NX01
Q9NP72-2,RAB18,RAB18_HUMAN Isoform 2 of Ras-related protein Rab-18,7242,79,C,UR,109.800870036157,260.93868203505787,277.2272959615406,230.85347541987437,280.36553230843504,130.56881586427542,125.43600947022158,134.59142990517773,179.2989364959897,197.68101265822784,174.4462922662626,Q9NP72
Q96EK6,GNPNAT1,GNA1_HUMAN Glucosamine 6-phosphate N-acetyltransferase,7243,60,C,UR,225.5467190032687,240.78989353240672,294.0211897253461,104.27424827164492,322.44673623592894,78.03893557261075,157.83148846426514,198.89072975904895,112.97483866711497,130.8385,119.77072486845708,Q96EK6
