Uniprot_Id,Gene_Symbol,Description,Group_ID,Set7 Peptides,Collapsed,Parsimony,MCF12A,MGH312,MGH358,SUM185PE,184A-1,184B5,MCF10A (repeat 4),HCC1569,AU-565,MCF10A (repeat 5),Bridge7,Uniprot_Id_prefix
Q6L9W6,B4GALNT3,"B4GN3_HUMAN Beta-1,4-N-acetylgalactosaminyltransferase 3",6641,1,C,UR,184.62403738113423,18.980553446426217,1026.706051823412,17.11892957216369,97.81611272137572,37.618214887703736,40.5806572500288,11.67870230820853,174.46386244020414,25.724806386142212,36.0823,Q6L9W6
Q99447-3,PCYT2,PCY2_HUMAN Isoform 3 of Ethanolamine-phosphate cytidylyltransferase,6642,31,C,UR,64.71298374622806,191.82264655273468,231.47528401401686,175.04505709959955,49.459453776836014,49.59126249498645,45.94304734550452,85.75002599305836,224.6789930120491,46.12033549645667,163.85064516129032,Q99447
Q9UGC7,MTRF1L,"RF1ML_HUMAN Peptide chain release factor 1-like, mitochondrial",6643,5,C,UR,272.1191944332385,110.41286229026657,166.26836582537567,97.41695983682763,86.63965926440662,180.43635479966318,254.61779223394532,90.86010418790097,141.46274002930838,232.05070648837855,86.547,Q9UGC7
Q70Z53,FRA10AC1,F10C1_HUMAN Protein FRA10AC1,6644,8,C,UR,137.04840242894932,68.15878363967985,87.85696115889776,129.64761363509425,64.58079704339562,100.98931211084223,98.43540436025742,109.63840000754328,94.17698708346575,112.56862050663705,105.04825000000002,Q70Z53
P27544,CERS1,CERS1_HUMAN Ceramide synthase 1,6645,1,C,UR,59.14452017371749,61.538632510666666,399.16913301550767,349.24907500403145,856.996935369233,239.92424972352134,100.68581838976728,82.69166083054797,58.18837624394325,60.89982485886914,157.05700000000004,P27544
Q0ZGT2,NEXN,NEXN_HUMAN Nexilin,6646,7,C,UR,33.87672301513965,7.3461407254930045,14.592139050680018,7.9989239451006915,265.09656454140105,40.59474071365117,92.67617808296664,9.756767983670798,27.54865138348797,96.37859295421619,412.5414285714286,Q0ZGT2
Q7Z7F7-2,MRPL55,"RM55_HUMAN Isoform 2 of 39S ribosomal protein L55, mitochondrial",6647,22,C,UR,99.51600051377062,66.78759488466758,132.3574204226133,60.57247718883478,86.16549409144321,112.56486774656825,123.38475601554822,85.18880487596277,67.38994947286349,109.75066033794458,51.07818181818182,Q7Z7F7
Q9NVR5,DNAAF2,KTU_HUMAN Protein kintoun,6648,4,C,UR,68.17491388127095,180.3977646791006,61.90883229834443,101.2123732329486,31.93190727912747,40.528656364066485,45.79742505531678,57.02546321663784,88.09795459549426,41.09105357880074,111.04825,Q9NVR5
P26992,CNTFR,CNTFR_HUMAN Ciliary neurotrophic factor receptor subunit alpha,6649,1,C,UR,28.15260431046197,57.487162573271895,26.820087215253785,31.185559031261988,18.344770786746817,27.74789497624748,23.66507818453098,231.25628499905534,23.37264264512443,32.1210069899244,13.2441,P26992
O95168,NDUFB4,NDUB4_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,6650,12,C,UR,91.6435632370855,90.29846599673671,53.3699951019475,58.44262636499783,78.00514719158791,123.34059020885562,110.70360569010825,58.705249343718606,59.63447589004292,113.06355860560343,60.55108333333334,O95168
Q8N567,ZCCHC9,ZCHC9_HUMAN Zinc finger CCHC domain-containing protein 9,6651,17,C,UR,223.0732491218497,99.841898912263,52.41320603274446,100.22394464134436,213.3855584943866,300.338277768345,194.40791857788636,152.05893058449428,59.34669735375236,250.96240102400503,73.6935294117647,Q8N567
P60484,PTEN,"PTEN_HUMAN Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",6652,5,C,UR,79.76838724156933,15.265201713427036,168.15536826998772,227.32202685502054,58.92517370139033,61.84997280339988,59.097965180372874,18.047175352022734,86.28015559146553,60.115534028443676,102.9942,P60484
Q96MT1-5,RNF145,RN145_HUMAN Isoform 5 of RING finger protein 145,6653,4,C,UR,137.11643464111728,77.28085734854353,31.873217420503128,38.582334384002486,128.24460506827526,206.18381307943034,277.8684042926985,74.8659411005297,60.5727564304985,260.54140267596904,84.573,Q96MT1
Q9BW61,DDA1,DDA1_HUMAN DET1- and DDB1-associated protein 1,6654,7,C,UR,107.48529231905812,201.69165341840232,140.20383576271223,226.0726377396013,290.38134110637674,245.2122824407135,75.77572764925578,117.16845789318532,199.04420162694913,104.94750106704902,310.7657142857143,Q9BW61
Q9BTL3,FAM103A1,RAM_HUMAN RNMT-activating mini protein,6655,11,C,UR,51.1521052133443,52.26155659370215,67.30512574990524,72.03469114926845,187.94210714684064,94.33319356764207,55.08799885684711,59.308440389206474,64.98923414377853,39.83861270664878,119.4309090909091,Q9BTL3
Q8TBP0,TBC1D16,TBC16_HUMAN TBC1 domain family member 16,6656,1,C,UR,9.06390598306395,46.22873083586486,49.79752634775186,46.529335382932985,4.732307930997631,10.109090776492733,9.811151254589882,16.45524504667803,30.351940966490602,4.7458100677827515,13.9452,Q8TBP0
Q9UMX1,SUFU,SUFU_HUMAN Suppressor of fused homolog,6657,5,C,UR,76.09615625927131,74.05352233600374,94.43384372931746,81.90579830605083,36.74859483455,39.66069504158689,55.87647673175153,63.80072589960284,42.49061339445706,50.97711335931978,52.398199999999996,Q9UMX1
O43513,MED7,MED7_HUMAN Mediator of RNA polymerase II transcription subunit 7,6658,7,C,UR,157.47735300676027,121.8701367692118,216.8263298161072,189.41936043894958,354.42501859003215,204.75067398904457,129.71780016586715,131.70686259590826,182.26414484941142,229.79069034786684,271.4557142857143,O43513
Q9BQP7,MGME1,MGME1_HUMAN Mitochondrial genome maintenance exonuclease 1,6659,50,C,UR,295.90965174018,132.15621634984961,123.99343756691505,92.65083384216804,163.3895607740158,243.66993956486576,185.67817984303426,168.9604928087016,73.4489832447959,135.99209063543714,112.74959999999999,Q9BQP7
Q969X5,ERGIC1,ERGI1_HUMAN Endoplasmic reticulum-Golgi intermediate compartment protein 1,6660,57,C,UR,49.33252376049767,154.85656487076395,481.919356533757,195.63424659506424,86.49653864474861,73.7872735663336,113.62537297758772,79.7915368764163,70.51803427682236,82.58441708061757,37.4540350877193,Q969X5
Q15035,TRAM2,TRAM2_HUMAN Translocating chain-associated membrane protein 2,6661,7,C,UR,25.25893594678073,16.51756390158664,111.88614597030018,67.66175038797978,149.02036958824417,133.3733132792994,71.0930640828669,118.63850090410612,62.32226026948098,96.4439824987457,308.7357142857143,Q15035
P61960,UFM1,UFM1_HUMAN Ubiquitin-fold modifier 1,6662,11,C,UR,99.37535581149396,179.38950201235323,90.92505597158811,126.96396755698258,42.50284742470483,82.05822089975054,60.612174028309326,73.64286269313155,117.50773168190956,50.51181711556358,85.17781818181818,P61960
P41567,EIF1,EIF1_HUMAN Eukaryotic translation initiation factor 1,6663,16,C,UR,76.1395098241872,115.01706275103086,39.85931523017341,112.32150189368969,74.25518713925251,54.098983202423085,59.750572026403525,46.584529145100824,154.12028265875207,51.23819390598484,177.65375,P41567
O60739,EIF1B,EIF1B_HUMAN Eukaryotic translation initiation factor 1b,6663,2,C,UR,116.33538450213683,327.0539844857295,91.39298188867338,154.56918207922683,194.38451736891807,223.7043560032819,175.0939074222131,112.2696442774167,149.4363181940542,156.7261079829345,319.632,O60739
Q92854,SEMA4D,SEM4D_HUMAN Semaphorin-4D,6664,6,C,UR,148.53971182126338,34.48929262772053,136.66603254930675,56.24354538436355,82.93361660941494,52.58673493595743,236.85953750224158,40.41260396653967,53.29833717809889,226.10100402716495,70.9225,Q92854
Q9Y4P1-2,ATG4B,ATG4B_HUMAN Isoform 2 of Cysteine protease ATG4B,6665,17,C,UR,52.0232840803966,156.05991549444562,122.90152265211557,176.1199494771659,65.00445496003843,71.56182630825,54.96470216530547,203.95363213346906,148.90851585686104,68.6728463828406,142.14823529411765,Q9Y4P1
P05546,SERPIND1,HEP2_HUMAN Heparin cofactor 2,6666,1,C,UR,64.50841510310238,33.50056524794278,59.58745867745952,18.20025402122386,25.21366313088667,31.891761090642373,77.13409332490234,53.4467347225589,27.605849912470926,116.1730792567694,50.1867,P05546
Q9H9H4,VPS37B,VP37B_HUMAN Vacuolar protein sorting-associated protein 37B,6667,11,C,UR,79.56288360950643,65.33693992031819,70.7124584649954,125.66216460856712,100.09282008849759,82.34048640618383,52.637023130451986,69.53166328213048,126.38048650954731,58.561969144078205,161.3190909090909,Q9H9H4
Q8IYU2,HACE1,HACE1_HUMAN E3 ubiquitin-protein ligase HACE1,6669,1,C,UR,59.421114107711155,49.17171648761799,555.8285061733882,160.5835117009064,125.70858980363231,122.56679573883001,89.73179602611184,98.57369497184045,163.64547718269756,103.83605467434788,176.981,Q8IYU2
Q9BYX4,IFIH1,IFIH1_HUMAN Interferon-induced helicase C domain-containing protein 1,6670,1,C,UR,65.89814274004435,81.43033519436334,27.16056167287852,65.95360617639669,65.10840362182124,249.42224896407325,103.12934141900516,54.60872999806317,323.73016377528563,90.36847844110474,170.653,Q9BYX4
P46952,HAAO,"3HAO_HUMAN 3-hydroxyanthranilate 3,4-dioxygenase",6671,7,C,UR,46.648246212670365,432.4064003019831,44.60451887782512,63.67301563972521,34.13415131412028,38.38946662252866,55.28201251472397,254.80029501260026,39.20087825379549,37.587636863246985,25.376857142857144,P46952
Q96H20,SNF8,SNF8_HUMAN Vacuolar-sorting protein SNF8,6672,7,C,UR,58.23022930514235,157.02058949599163,53.94327698487314,122.35295654220981,53.501274256690365,43.91309044747469,40.77157680531543,49.25234804212464,91.62694292492982,39.07672786018571,91.54328571428572,Q96H20
Q9Y5J9,TIMM8B,TIM8B_HUMAN Mitochondrial import inner membrane translocase subunit Tim8 B,6673,7,C,UR,90.88189840918812,95.58617627549539,54.77717805880604,41.64042459589599,146.57016423701995,48.38305833651518,86.66714048794495,45.72123752617316,67.78556987164835,82.36268781908333,148.40571428571428,Q9Y5J9
Q9NWZ3,IRAK4,IRAK4_HUMAN Interleukin-1 receptor-associated kinase 4,6674,6,C,UR,149.37802153394918,263.45786383655786,65.36867068199619,196.6826454607803,59.71362484123375,83.05924830010001,81.72864105408783,70.25028836323456,95.86825635323093,67.74095681417742,93.45933333333333,Q9NWZ3
Q9NQC7,CYLD,CYLD_HUMAN Ubiquitin carboxyl-terminal hydrolase CYLD,6675,7,C,UR,102.78902246370953,77.05395737947526,57.32602922788453,46.516107067258275,74.28799244366857,71.63880741964526,90.5425430097193,60.212077952371196,93.70297021360004,97.73850362846578,79.24628571428572,Q9NQC7
Q99496,RNF2,RING2_HUMAN E3 ubiquitin-protein ligase RING2,6676,22,C,UR,135.2240667544204,130.87626194899377,106.2407030735475,76.28749278131471,76.94031236064009,93.69385504184673,153.54249938760643,191.37005437656896,47.53260824802454,174.98258103762961,89.09136363636364,Q99496
Q06587,RING1,RING1_HUMAN E3 ubiquitin-protein ligase RING1,6676,16,C,UR,76.55056919925958,116.40981394548912,93.40245602189833,63.80737701546493,60.1704515463906,56.68320848105622,65.90956510051682,80.48930440926571,55.4918424478007,58.6297404871429,58.8004375,Q06587
Q96SQ5,ZNF587,ZN587_HUMAN Zinc finger protein 587,6677,1,C,UR,36.01767108799371,20.994140491533066,64.84483138020627,33.526927534159135,24.603272821622806,31.666817351970998,22.76354223808844,34.48158417691984,19.27066714079748,33.514779535888806,23.955,Q96SQ5
A0AVI4,TMEM129,TM129_HUMAN Transmembrane protein 129,6678,2,C,UR,68.2705511817465,45.71373583079808,78.59434773986872,96.81876528199425,68.07187924356492,45.773296635917696,80.52038254453339,62.90444615340789,39.70972201461641,77.2842064450487,38.72205,A0AVI4
Q0P6H9,TMEM62,TMM62_HUMAN Transmembrane protein 62,6679,8,C,UR,49.61479114749812,39.105320365525074,412.5260862269085,131.69691827650445,109.73613822601216,174.50985733295377,158.20303044164783,26.12542686792968,189.1331295534424,171.97909856594825,78.57375,Q0P6H9
P07738,BPGM,PMGE_HUMAN Bisphosphoglycerate mutase,6680,3,C,UR,86.23165858399184,110.74765393407702,115.22074604990225,209.75973907870778,81.89689225231345,75.70332948952462,49.99637881120327,56.040128312917034,100.75092802185313,38.23641625615845,242.55033333333338,P07738
Q8NFH4,NUP37,NUP37_HUMAN Nucleoporin Nup37,6681,30,C,UR,220.28156514582298,120.7752793075763,123.79007375853097,100.67331334538093,125.3474777260459,221.87966245762092,224.1518874838304,172.08427922669617,104.75624185781831,244.58503482851123,109.57666666666667,Q8NFH4
Q5VUM1,C6orf57,CF057_HUMAN UPF0369 protein C6orf57,6682,5,C,UR,130.83520603404796,124.13484895745083,507.9427613032436,96.48085771667726,282.92542132511625,246.318452549922,120.35552966925064,117.55065987003572,44.58182075982126,89.03894432788351,221.004,Q5VUM1
P35790,CHKA,CHKA_HUMAN Choline kinase alpha,6683,5,C,UR,56.34527371083925,103.41763714939799,52.72936044321663,82.86902208762824,50.87895894844379,50.13963334443085,65.90444137122121,136.45856450737978,320.42227326289805,71.7990948324899,138.03120000000004,P35790
Q13286,CLN3,CLN3_HUMAN Battenin,6684,7,C,UR,130.42824540042446,150.1984349665875,275.0743800832879,128.98229441394645,349.1850813413695,318.3884543283398,246.90751337770342,107.23918501887907,225.36341859899073,224.07829810816096,254.83571428571426,Q13286
Q9NRA0-5,SPHK2,SPHK2_HUMAN Isoform 5 of Sphingosine kinase 2,6685,6,C,UR,55.67498797463559,76.23838960693917,150.7542308408028,67.61980048344485,89.57849470504055,96.35446122685276,133.33576408960178,79.51524684207583,76.9760184043635,91.59908089135563,71.45233333333333,Q9NRA0
Q96FS4,SIPA1,SIPA1_HUMAN Signal-induced proliferation-associated protein 1,6686,10,C,UR,199.07522568643122,30.042749495063013,97.42177333777583,45.711536330723796,56.60816494099951,72.92100439539033,177.5124278545363,46.98772077688222,167.23814593386442,158.05564209615574,134.996,Q96FS4
Q99571,P2RX4,P2RX4_HUMAN P2X purinoceptor 4,6687,3,C,UR,24.14673893483303,114.56719564099059,149.7655298505082,338.31911291574613,47.77561304405722,135.69881859696474,52.34758455952542,112.24601557230432,51.87851930478209,28.441360922025563,84.49233333333333,Q99571
P51580,TPMT,TPMT_HUMAN Thiopurine S-methyltransferase,6688,14,C,UR,94.48482575058276,77.11717055653011,181.4111416852612,149.56887875418587,44.231947053730735,57.54605890578239,54.047165849796656,98.38900748908863,310.4166293115877,41.17438927583253,155.45428571428573,P51580
Q9NPE3,NOP10,NOP10_HUMAN H/ACA ribonucleoprotein complex subunit 3,6689,25,C,UR,117.38685175645043,87.09258681907552,64.06107583869972,75.02256351641334,73.04763632260757,122.58927887113099,108.61272345485439,76.71939821018653,52.83741438938811,84.04311917517347,66.8528,Q9NPE3
Q9HC78,ZBTB20,ZBT20_HUMAN Zinc finger and BTB domain-containing protein 20,6690,1,C,UR,16.722709954320845,22.086793998920978,153.7628623647707,21.144573489727044,53.408164374003675,99.37791791491513,41.35561754959081,245.46572902800582,16.765362463297894,26.536404146165808,44.3652,Q9HC78
Q5VV67,PPRC1,PPRC1_HUMAN Peroxisome proliferator-activated receptor gamma coactivator-related protein 1,6691,1,C,UR,93.63718360731423,80.56129142980942,72.07450966668503,86.16703635720444,57.55208141482111,58.40443277827362,61.99946847040355,65.06239134939938,82.47655967463567,70.60173073506954,56.6069,Q5VV67
P17026,ZNF22,ZNF22_HUMAN Zinc finger protein 22,6692,2,C,UR,174.08462585175542,50.80954242111885,143.87866426698733,12.01980422330359,91.02727497409043,129.74678403915016,78.64759187179008,157.9337279551849,20.839338316162777,97.8807938353882,108.31,P17026
P01008,SERPINC1,ANT3_HUMAN Antithrombin-III,6693,22,C,UR,480.38448725306444,55.84946656408751,102.77786915882763,140.000857083853,73.49380601553753,35.64332720520182,253.74029724607456,84.9354309513072,75.58408587193125,379.1598714002819,277.0559090909091,P01008
Q7Z6M1,RABEPK,RABEK_HUMAN Rab9 effector protein with kelch motifs,6694,7,C,UR,79.92726842429718,72.88879795420473,66.45390194773853,110.98267707571017,42.49592079151434,46.06906224133718,57.258522751591315,52.63309407099728,66.34406978878695,49.11506214360731,96.30499999999999,Q7Z6M1
Q15735,INPP5J,"PI5PA_HUMAN Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A",6695,4,C,UR,64.53707612374963,245.82587648996156,175.33854632859013,349.4039113547157,117.45282954424371,131.56257801160862,87.15298250251116,160.1580483319012,178.34051247612388,74.11677048213257,103.52375,Q15735
Q86TP1,PRUNE,PRUNE_HUMAN Protein prune homolog,6696,14,C,UR,110.92202883997783,786.3954802679367,257.92412596973475,230.72495684793157,42.19790678671158,85.9971780822641,72.12596669579109,252.9391509021244,375.92321426916726,67.0766427413716,165.12214285714285,Q86TP1
P14859-2,POU2F1,"PO2F1_HUMAN Isoform 2 of POU domain, class 2, transcription factor 1",6697,10,C,UR,47.04763861287176,54.6907215563259,65.59684867094012,99.39026310610457,74.78076636100454,91.21788987759496,47.58246622927302,68.28706517801015,94.3652010593754,54.79180189326409,53.6232,P14859
Q9HAC7-3,C7orf10,SUCHY_HUMAN Isoform 3 of Succinate--hydroxymethylglutarate CoA-transferase,6699,4,C,UR,214.1970818748738,34.45035697518675,118.01568038151358,55.13540287456394,134.08183278308022,225.2464178399758,207.5960813633596,179.11176043620173,48.49013643572461,129.56382677210627,79.58,Q9HAC7
Q9NPF2,CHST11,CHSTB_HUMAN Carbohydrate sulfotransferase 11,6700,3,C,UR,50.298582761150634,18.076183593361648,24.781387882120196,106.81987793322223,99.73485852633246,68.68934164936009,59.032573773057585,220.69353779245026,301.0499147883275,83.84010782152168,147.94933333333333,Q9NPF2
Q9NRB3,CHST12,CHSTC_HUMAN Carbohydrate sulfotransferase 12,6700,1,C,UR,66.47582823831121,27.06392472031879,63.18052390447112,97.93996262136136,104.71557136613276,95.04631764580698,78.82164841184992,212.6884189089196,239.86190984942158,113.02494839776999,128.20600000000002,Q9NRB3
Q6PK18,OGFOD3,OGFD3_HUMAN 2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3,6701,9,C,UR,87.92155258734752,64.21823603224466,244.65165244022774,83.75499636091216,157.94552473498848,119.13699390631446,144.27914165104514,134.8435305792585,86.7801468375611,143.1736141621569,90.1132222222222,Q6PK18
Q9P2J9,PDP2,"PDP2_HUMAN [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 2, mitochondrial",6702,10,C,UR,175.69628029699334,70.72466146431583,60.85951933301382,59.3153771416656,76.94764676054085,122.76352314646364,131.6831485291119,70.25308084656602,50.845666886522935,133.19626393371217,57.953599999999994,Q9P2J9
Q96P47-4,AGAP3,"AGAP3_HUMAN Isoform 4 of Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",6703,10,C,UR,85.00243266267445,139.56260198147487,75.41156003364308,79.73252338386388,53.897329150887764,65.07450363800741,79.69072906422055,163.74692642885793,69.11025926434947,82.41768538220842,64.11699999999999,Q96P47
Q9UPQ3,AGAP1,"AGAP1_HUMAN Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1",6703,5,C,UR,36.550464377078356,59.965888665542266,101.76126739276063,148.24275095067773,59.57413577095685,75.73263250529024,58.93592911959894,66.37238824147126,62.502872821986095,59.66340289903175,39.5762,Q9UPQ3
P40189,IL6ST,IL6RB_HUMAN Interleukin-6 receptor subunit beta,6704,16,C,UR,64.14283624237287,58.48778594006497,237.5333919333165,53.49545316028973,239.51399675807025,72.67953555447774,150.58955937394055,125.63825546478256,99.2108143657684,160.6401478560213,200.75125,P40189
P51571,SSR4,SSRD_HUMAN Translocon-associated protein subunit delta,6706,48,C,UR,129.5420308389425,100.72103630687862,87.55543898966599,103.1453819442969,116.87732883038389,174.65880808444783,178.00201195878495,201.79428806338032,67.34195110536231,144.55465963961322,90.12729166666666,P51571
Q6ZRQ5,MMS22L,MMS22_HUMAN Protein MMS22-like,6707,5,C,UR,155.89085130084524,79.95268595472142,104.59830850668168,72.53890749125335,83.3478558285503,93.2620562664007,100.99606696013639,106.31327733140357,100.3248232690528,179.19389153262242,106.7846,Q6ZRQ5
P0DMU8,CT45A5,CT455_HUMAN Cancer/testis antigen family 45 member A5,6708,8,C,UR,21.035378985355486,32.77397100368243,24.272249049195917,460.4357428274686,24.541152533803835,38.153734995197865,29.402242589303807,23.120687952472938,275.78328433424724,22.70755853601589,81.8665,P0DMU8
P61313,RPL15,RL15_HUMAN 60S ribosomal protein L15,6709,43,C,UR,156.68576558551692,142.31644664885928,93.23856006763577,129.02252570772293,94.63512360998446,144.3430165311905,156.13680090486122,138.73696614446533,131.99214365190562,170.60610682244064,117.74837209302326,P61313
Q9NRP2,CMC2,COXM2_HUMAN COX assembly mitochondrial protein 2 homolog,6710,4,C,UR,75.86089453400052,38.40612765931851,60.738418399417654,93.48953074170815,289.06207402555907,108.89227363421602,75.25901876109472,67.79290303154606,63.20403297444317,87.21766165460389,218.53549999999996,Q9NRP2
P56556,NDUFA6,NDUA6_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,6711,21,C,UR,267.9074179414527,334.9225199534128,179.68539626672353,128.50212342165926,153.62264251564102,229.6710848939932,281.0250680137423,148.45884735484188,201.70324506117987,251.25253009760428,127.02857142857142,P56556
Q15388,TOMM20,TOM20_HUMAN Mitochondrial import receptor subunit TOM20 homolog,6712,22,C,UR,72.06614797349077,48.02017728233172,123.35165581948716,88.91590138302857,168.35330493775706,155.22763324825002,74.75973176239218,63.495798436520225,113.95041870936997,181.46085503972336,155.79636363636362,Q15388
Q6ZWL3,CYP4V2,CP4V2_HUMAN Cytochrome P450 4V2,6713,1,C,UR,28.615163014213145,45.82262739927255,18.60557417057899,29.515148047996927,37.8303715621757,43.95126359424572,86.79290904550201,33.97807795161583,4.915155514739684,105.25735797720222,29.5658,Q6ZWL3
Q8NEZ5,FBXO22,FBX22_HUMAN F-box only protein 22,6714,14,C,UR,57.15731584951434,140.51621790961647,178.2697025781675,177.25075573577496,81.67425432896465,108.89705129982998,80.45615884092015,157.71163347044345,146.22208875486854,100.11554946725525,130.22642857142858,Q8NEZ5
O75752,B3GALNT1,"B3GL1_HUMAN UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1",6715,1,C,UR,108.23825396584863,98.03847062193142,355.8058252737388,129.0576162988265,113.70975730624808,135.72954554444277,166.36463536479215,247.6030528086265,106.47943356386452,269.0930041428476,312.017,O75752
Q9BRF8,CPPED1,CPPED_HUMAN Calcineurin-like phosphoesterase domain-containing protein 1,6716,20,C,UR,21.8374651905426,428.5177298163524,104.22535769942907,86.27167739420288,26.46022756762211,52.11635033633362,57.29591502822709,74.68818879616148,474.45595358411083,43.337216408717104,197.12550000000002,Q9BRF8
Q9H190,SDCBP2,SDCB2_HUMAN Syntenin-2,6717,7,C,UR,150.80523979719746,10.461584488361462,24.46963400579903,39.71299394480032,96.16116587367307,41.47575831224555,76.94617888943719,13.570579078645505,31.074831398735146,39.13556246259858,29.628285714285713,Q9H190
Q9H3M7,TXNIP,TXNIP_HUMAN Thioredoxin-interacting protein,6718,22,C,UR,335.9653068314703,125.16308998640103,71.33294078831669,55.73188622552166,72.45838912233587,22.206845263824533,241.97497995228838,28.03951064585887,79.32397376689035,109.77813005102766,65.72681818181819,Q9H3M7
O75084,FZD7,FZD7_HUMAN Frizzled-7,6719,4,C,UR,97.78657532914582,101.9103601685104,85.28178697452488,43.15481374007746,66.61270227362482,161.80548238712737,84.93941124201258,209.23997050257393,42.54140593107514,102.41833260816216,127.99475,O75084
Q14332,FZD2,FZD2_HUMAN Frizzled-2,6719,4,C,UR,57.74381084044332,49.60447939453343,92.05595282466456,47.411548381031444,136.3420755566105,326.5393927564583,185.21965866067356,124.70075973864725,38.25591847959453,225.68449874169596,107.4115,Q14332
Q9BSV6,TSEN34,SEN34_HUMAN tRNA-splicing endonuclease subunit Sen34,6720,16,C,UR,47.397634929217794,107.76197648448685,55.232200939781976,151.82943887406248,56.235495197590154,65.2553242295381,48.786692869733635,83.71475691111317,116.30879887456585,77.16375938365523,102.790625,Q9BSV6
Q9Y530,OARD1,OARD1_HUMAN O-acetyl-ADP-ribose deacetylase 1,6721,15,C,UR,86.90745528135855,74.65824340716834,414.05658692446906,294.1283461627023,222.91982246721597,407.74959078423797,304.41703518485986,185.30060161955925,271.45104224654915,556.2615542795282,123.60133333333333,Q9Y530
P83876,TXNL4A,TXN4A_HUMAN Thioredoxin-like protein 4A,6722,31,C,UR,180.4174754386948,163.613079192262,175.7120855741006,114.15875532902488,154.69251254534248,187.05313338322028,151.78957157619993,169.75076559150597,129.9748037013006,126.46855706020378,110.32483870967742,P83876
Q9BQ90,KLHDC3,KLDC3_HUMAN Kelch domain-containing protein 3,6723,1,C,UR,44.51822811701351,53.21373193244456,49.21632622064516,58.663344064894915,43.67051035322988,35.358098013147035,37.46891577728773,103.57331416721193,46.01240636753966,59.73513954604984,65.4765,Q9BQ90
Q9NX01,TXNL4B,TXN4B_HUMAN Thioredoxin-like protein 4B,6724,4,C,UR,77.44147439895774,70.52336872138122,54.53232506103184,77.78806217991051,85.7862980553387,71.72231619676322,68.02509432683978,94.21570252347543,105.5249482915381,66.41711164462247,110.2565,Q9NX01
Q92562,FIG4,FIG4_HUMAN Polyphosphoinositide phosphatase,6725,4,C,UR,66.85107642232224,97.23890638415777,84.8017591119245,115.44517346840222,62.0100827895316,93.32860633801161,79.8006563472901,85.4344164780711,87.01197190880616,57.53312664943866,64.21125,Q92562
Q8TAP9,MPLKIP,MPLKI_HUMAN M-phase-specific PLK1-interacting protein,6726,3,C,UR,50.75112519242298,88.31522127661619,60.96942576730643,81.39635635223061,41.09885173236834,53.487371744047806,43.40995752781551,69.53569903892654,96.18880897275235,58.04102807905447,68.69433333333333,Q8TAP9
Q9Y3T6,R3HCC1,R3HC1_HUMAN R3H and coiled-coil domain-containing protein 1,6727,3,C,UR,81.03687373292419,161.08073390414253,119.2743146674165,126.10796695158514,109.32234953058207,81.59241127689646,98.14120312973499,47.006444735630375,136.64219535456905,138.18462817669592,154.23766666666668,Q9Y3T6
Q96J42,TXNDC15,TXD15_HUMAN Thioredoxin domain-containing protein 15,6728,8,C,UR,109.56731074750468,72.81580832926997,182.90353238070742,118.31635047124718,391.44878439228614,163.59289140505584,144.6799912450097,147.0269324817161,84.23073518222071,224.4274287141911,255.13,Q96J42
O43598,DNPH1,DNPH1_HUMAN 2'-deoxynucleoside 5'-phosphate N-hydrolase 1,6729,25,C,UR,37.690919575077345,185.96986881653464,93.21808947214396,71.44290900895838,33.03139998507009,33.56880041210528,45.665848889053315,123.38480196869475,132.38915278700907,46.004566244955704,110.9316,O43598
Q6DKI1,RPL7L1,RL7L_HUMAN 60S ribosomal protein L7-like 1,6730,39,C,UR,297.83016446081933,72.77422293821081,124.78115396857852,66.77995535053492,195.8583830111415,239.2127450597809,325.5176612363626,184.1562893178926,109.55515842636326,364.33917857905016,143.30153846153846,Q6DKI1
Q9Y237-2,PIN4,PIN4_HUMAN Isoform 2 of Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,6731,15,C,UR,46.03092661727988,304.9989986245961,152.65501113071153,158.28390515926134,72.43450821544262,52.56391455667194,78.6994402057766,167.47954581524843,226.03883081136206,84.88053168284996,197.41666666666666,Q9Y237
O60512,B4GALT3,"B4GT3_HUMAN Beta-1,4-galactosyltransferase 3",6732,3,C,UR,85.12423697217605,59.60214721890673,69.42487536685039,25.237009558565997,64.7201561549114,63.11165124435692,47.97092805152903,83.84610208062996,60.12185755243133,61.96322832215432,47.24533333333333,O60512
Q96EK6,GNPNAT1,GNA1_HUMAN Glucosamine 6-phosphate N-acetyltransferase,6733,50,C,UR,45.68192589428264,428.01147472011326,123.410761242098,310.34264688599853,33.211221323667054,41.248678676005596,39.789950122602264,26.41281099385911,205.99221381024898,35.42178806192328,79.12819999999999,Q96EK6
