Uniprot_Id,Gene_Symbol,Description,Group_ID,Set6 Peptides,Collapsed,Parsimony,ZR-75-30,HCC202,UACC-812,EVSA-T (repeat),SUM52PE,ZR-75-1,184A-1 (repeat),SUM229PE,MDA-MB-330,EFM-19 (repeat),Bridge6,Uniprot_Id_prefix
Q9UKL0,RCOR1,RCOR1_HUMAN REST corepressor 1,4657,27,C,UR,110.96411503152508,138.67861445872546,133.00925584596956,288.6438232044791,112.71086734261539,168.02984020716153,94.68265625819653,197.59166530573472,162.04256659603539,212.8953494617775,139.36703703703702,Q9UKL0
O43708,GSTZ1,MAAI_HUMAN Maleylacetoacetate isomerase,4658,38,C,UR,163.45413236798024,234.99290786565743,113.5623345043895,375.8303625873761,131.14472590441036,89.92971076547677,184.02274536078957,215.63441362564126,273.526877967156,237.95051907867094,143.76473684210526,O43708
G3V4T6,GSTZ1,G3V4T6_HUMAN Maleylacetoacetate isomerase,4658,2,C,UR,188.5634639908623,657.07687194024,343.34786298690057,1256.3291434362643,376.97705040857244,213.5762882782848,176.0756344507413,26.243118094555225,999.7367165158674,153.08884307820415,402.3234999999999,G3V4T6
Q7Z7A4,PXK,PXK_HUMAN PX domain-containing protein kinase-like protein,4659,4,C,UR,126.7112757359032,54.38063798572577,126.87306243362754,43.56032618382397,34.92555313128161,112.6775209587099,67.94149783316114,36.27659719179283,115.05239053491822,194.77085517328857,157.64775,Q7Z7A4
Q9NPR9,GPR108,GP108_HUMAN Protein GPR108,4660,10,C,UR,282.0866917686187,413.76452667556373,203.00354071050265,183.01496570919167,483.6374203691794,189.23342652987154,212.6693731217915,134.37466640257995,345.34645488594396,173.2242220296676,133.942,Q9NPR9
Q8IVH4,MMAA,"MMAA_HUMAN Methylmalonic aciduria type A protein, mitochondrial",4661,21,C,UR,290.2513218857817,279.89182163933765,115.15640617252076,171.79377568360636,193.3818431737154,88.38941588986728,172.98551526462137,86.76426171064865,413.2506643835825,115.36202945043557,97.18285714285715,Q8IVH4
Q6N063,OGFOD2,OGFD2_HUMAN 2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2,4662,1,C,UR,29.184693764075924,32.25243828237171,21.170716109610336,20.960561655919093,49.43749920114834,26.653065043797987,12.691790666431183,18.107665288742773,26.207505844476756,21.86390664671969,10.6561,Q6N063
Q9BPX7-2,C7orf25,CG025_HUMAN Isoform 2 of UPF0415 protein C7orf25,4663,1,C,UR,76.74725230099648,85.63941786569039,92.31513431758849,106.89099332595141,66.63994865210967,87.65660698660501,71.3400489803594,51.598567079711444,102.82744192868348,63.33636646487881,82.2314,Q9BPX7
P55081,MFAP1,MFAP1_HUMAN Microfibrillar-associated protein 1,4664,12,C,UR,107.7193586651215,121.11502433900979,104.80384728345551,131.37604514898422,228.24977828044373,94.74543426966395,149.85399690728164,242.71884994964535,90.6462263371695,170.8831868434541,143.54083333333332,P55081
Q99650,OSMR,OSMR_HUMAN Oncostatin-M-specific receptor subunit beta,4665,7,C,UR,26.615761425239956,36.08325987980047,68.53945409519194,19.013934502558914,55.76707373403705,24.919314460738484,696.908606483029,120.35538444537283,42.143098241034586,26.52625718689118,151.99,Q99650
Q86W10,CYP4Z1,CP4Z1_HUMAN Cytochrome P450 4Z1,4666,3,C,UR,50.09339829522096,119.2714842464413,52.40469064868551,171.687585940618,1268.1192914265614,48.330307605228874,38.61638450583689,46.1018799116835,62.9239107649369,55.16175814369565,53.139,Q86W10
Q14139-2,UBE4A,UBE4A_HUMAN Isoform 2 of Ubiquitin conjugation factor E4 A,4667,38,C,UR,126.54115651048087,189.98741742664168,206.62278581123886,168.01034679490974,167.9544886426961,164.7579489583471,221.04151798126284,114.60548682708702,141.58716592561058,85.21567302969856,172.83052631578948,Q14139
O15047,SETD1A,SET1A_HUMAN Histone-lysine N-methyltransferase SETD1A,4668,16,C,UR,96.7612851790689,132.44366204523365,129.67815897152968,141.912125346243,141.72670095793086,123.30247579433,195.9254718911489,233.31121594143934,77.49214223468844,153.6984231696653,127.574375,O15047
Q6P4F7,ARHGAP11A,RHGBA_HUMAN Rho GTPase-activating protein 11A,4669,7,C,UR,71.84964769881945,68.86365435844208,49.45570357262556,158.27815748076068,94.15377195191414,119.65529380408634,223.01852701190344,387.76185098532125,120.1192211938342,154.45449958032418,221.13714285714286,Q6P4F7
Q86Y82,STX12,STX12_HUMAN Syntaxin-12,4670,17,C,UR,180.90179239889878,180.3424809659882,279.3995448407149,133.877512246099,234.8180692955346,228.10502409678418,189.48670271674223,287.19981666542077,174.73165128147775,127.8726805903068,206.31941176470588,Q86Y82
Q6NSJ0,KIAA1161,K1161_HUMAN Uncharacterized family 31 glucosidase KIAA1161,4671,11,C,UR,66.78465566498267,233.06922927726126,147.54215634154792,95.37524102599407,74.44008877709653,164.63402291888815,282.00890412367573,98.81863347716515,70.55752585412827,234.74447519327126,100.99000000000001,Q6NSJ0
Q96PP9,GBP4,GBP4_HUMAN Guanylate-binding protein 4,4672,1,C,UR,24.11606370552906,106.50560891706904,742.3447322804477,24.257874007410663,23.8844596689081,35.109566030535625,35.34271754755161,91.52788291338463,27.227852274920238,83.31891924324908,81.8822,Q96PP9
P30041,PRDX6,PRDX6_HUMAN Peroxiredoxin-6,4673,79,C,UR,698.6214462841945,330.50140384976885,268.85325389033505,187.36813336562844,375.2685057742885,330.5991837727429,63.69762354295509,100.29749773930618,203.39028226077951,332.0261456780118,222.16962025316457,P30041
Q96HR8,NAF1,NAF1_HUMAN H/ACA ribonucleoprotein complex non-core subunit NAF1,4674,7,C,UR,126.33302032274536,119.7905952828333,154.333765935555,273.290036278864,167.14695439714697,124.38350144450668,102.30872680911078,207.39807043767306,143.78046839604164,159.23031748948668,144.0257142857143,Q96HR8
O60602,TLR5,TLR5_HUMAN Toll-like receptor 5,4675,1,C,UR,92.01127428200415,81.89659905334106,147.3047282786165,253.7336385109187,91.78537765958464,107.5690689390824,19.7068515466564,103.14490011251557,83.13107715277926,129.95849565126142,35.316,O60602
Q9NSY2,STARD5,STAR5_HUMAN StAR-related lipid transfer protein 5,4676,6,C,UR,206.40476798771905,125.09491764176961,79.62823447837265,47.18011228673596,51.21926323966085,76.67568037920492,42.333385062422025,32.06785090566009,84.16626733268524,461.6305590996479,68.97800000000001,Q9NSY2
Q96Q05-2,TRAPPC9,TPPC9_HUMAN Isoform 2 of Trafficking protein particle complex subunit 9,4677,38,C,UR,286.64334291204756,203.68444980319788,185.9002702168045,95.13480192255389,171.57336213085492,158.5415993926972,799.3646258561887,287.7436403430078,209.51113014221335,133.3866391897296,186.1236842105263,Q96Q05
Q7LGC8,CHST3,CHST3_HUMAN Carbohydrate sulfotransferase 3,4678,1,C,UR,106.82035169926941,20.34188083606185,39.065745619876026,106.0163139569989,30.920455765172594,38.52062054206533,256.79570568673273,205.56265274199748,48.939128662645,26.840308908067023,141.484,Q7LGC8
Q8NBS3,SLC4A11,S4A11_HUMAN Sodium bicarbonate transporter-like protein 11,4679,2,C,UR,211.4344328868713,210.6199989567692,90.76543748331393,164.68799497235082,1006.8001032289711,97.02072134109406,260.374043669363,31.278077621986558,111.29347423081515,214.1726154292613,75.46300000000002,Q8NBS3
Q9NZC3,GDE1,GDE1_HUMAN Glycerophosphodiester phosphodiesterase 1,4680,7,C,UR,106.98584079322335,247.48343824632488,123.93942977564117,92.94061792010775,191.122273451574,149.13768971178825,214.50896829087023,116.60978151652309,125.06744500533704,84.6935967347531,78.87528571428571,Q9NZC3
Q15126,PMVK,PMVK_HUMAN Phosphomevalonate kinase,4681,25,C,UR,245.1670979309889,160.3844933580218,422.0612557898673,157.9342562408176,79.38344027154746,208.2328552828195,55.05336517988282,46.942923768408335,130.18124528599944,105.6241114647754,73.1012,Q15126
Q9NUD5,ZCCHC3,ZCHC3_HUMAN Zinc finger CCHC domain-containing protein 3,4682,4,C,UR,129.580480513487,56.175905391332314,78.84543091623185,170.7672156034921,120.02570730825023,76.0675995734681,219.34863859003246,77.36497207423123,69.45167887095081,459.43102962926133,195.43825,Q9NUD5
Q86SZ2,TRAPPC6B,TPC6B_HUMAN Trafficking protein particle complex subunit 6B,4683,2,C,UR,203.40866316399874,207.95185194103365,179.9739147390893,151.08469086169612,201.51488946755822,171.70756665534225,134.66613931389693,78.88063688394759,262.05060192391403,161.37276456486367,144.101,Q86SZ2
O43301,HSPA12A,HS12A_HUMAN Heat shock 70 kDa protein 12A,4684,3,C,UR,275.1617755580118,18.805626842216363,219.7992729440415,70.24368574964511,126.9158773767653,453.785838368871,63.70218400687525,220.81822895830368,65.542117191868,90.8937202114704,152.18,O43301
O15551,CLDN3,CLD3_HUMAN Claudin-3,4685,13,C,UR,229.79398970540578,496.89844342081574,315.93845078599384,692.9493636499674,329.27575145007586,202.11643080626678,34.83022164756968,46.025119631947426,147.9948734034909,95.93842619334193,110.31692307692308,O15551
Q9H3F6,KCTD10,BACD3_HUMAN BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3,4686,8,C,UR,135.66457421922973,100.59269013859735,142.0382493483451,205.94768554637017,83.61915522326288,135.44758921615295,140.09137842414674,119.77132757700363,99.01133303154273,165.38392096212584,179.8525,Q9H3F6
Q8TF46,DIS3L,DI3L1_HUMAN DIS3-like exonuclease 1,4687,2,C,UR,145.9213625955475,73.945637436297,173.12972302909623,236.28084960072718,112.56803606973376,239.08232930829035,97.67486611523465,86.8674910523627,161.20260965181345,381.19198870205804,165.479,Q8TF46
P30040,ERP29,ERP29_HUMAN Endoplasmic reticulum resident protein 29,4688,95,C,UR,139.97415964715157,215.35238509265753,136.00239685187424,214.16210897151592,278.40124326602296,153.8189949618218,67.57210095813866,148.8958292390287,325.00356374615137,228.30308761456564,140.19473684210527,P30040
O75815,BCAR3,BCAR3_HUMAN Breast cancer anti-estrogen resistance protein 3,4689,12,C,UR,134.03224997432062,86.81088213590537,206.52766994706622,51.598536709934415,125.97314415221776,80.870751774189,71.62747944893127,113.50066121458441,82.58678369422783,180.27562873147363,140.3575,O75815
P62158,CALM1,CALM_HUMAN Calmodulin,4690,15,C,UR,170.2594926058786,131.572106183376,36.4379536996884,92.85466156411448,187.41445198123583,111.19410257831004,20.12157390662943,15.785486837104925,13.32201038716113,10.845634836705354,182.87199999999999,P62158
Q68DA7-5,FMN1,FMN1_HUMAN Isoform 5 of Formin-1,4691,2,C,UR,259.0688136905678,69.36017342433634,206.08062538545482,114.16953967885614,168.76434778207104,554.427945385496,115.05724786701552,132.71473858781823,178.785319612951,508.3714889766213,166.9755,Q68DA7
Q68DA7,FMN1,FMN1_HUMAN Formin-1,4691,2,C,UR,82.70197114642498,91.9094309778418,73.06402928491678,87.49331155271359,126.62106473306716,113.40633199155349,103.30678100111301,118.0283001421621,97.87754401009843,153.92195798013583,97.696,Q68DA7
O43852-3,CALU,CALU_HUMAN Isoform 3 of Calumenin,4692,128,C,UR,130.89611410902597,465.91967906749375,98.25603876794851,140.84101005672474,178.2275439241963,91.99057025652894,85.61952611857394,218.10505001942232,145.9422183056312,52.0346089579597,285.40625,O43852
O43852-4,CALU,CALU_HUMAN Isoform 4 of Calumenin,4692,5,C,UR,90.49121182064813,551.6980375517452,131.12832137739593,227.61167251049466,191.58010722786756,90.07468577987935,101.38121654256544,241.96338321720143,184.68097157337627,88.31463703480681,422.93199999999996,O43852
Q7LGA3,HS2ST1,HS2ST_HUMAN Heparan sulfate 2-O-sulfotransferase 1,4693,13,C,UR,198.67532789699922,344.3024449996913,210.71902034215327,197.3765625623447,198.5076303163188,139.69937107974144,187.1251232738722,239.23796978157898,116.0869523181078,286.45600732895645,150.61615384615385,Q7LGA3
Q9NVE5-3,USP40,UBP40_HUMAN Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 40,4694,4,C,UR,201.84426466992616,127.27972003869249,120.95676921312217,142.26426091130338,93.96481392885804,218.07448808521306,95.95450117677548,123.29196427616088,281.9352819103905,183.31685188781387,101.9645,Q9NVE5
Q8TAD8,SNIP1,SNIP1_HUMAN Smad nuclear-interacting protein 1,4695,7,C,UR,83.96044048362911,81.54334737178618,92.46447857704914,57.13079250247023,144.58757885599087,91.89295000352152,156.75724900480714,151.0967874668369,43.32763818261319,179.98465760330433,127.095,Q8TAD8
Q96PD2-2,DCBLD2,"DCBD2_HUMAN Isoform 2 of Discoidin, CUB and LCCL domain-containing protein 2",4696,11,C,UR,26.428430506241035,79.61917439100762,54.52808549941022,38.79346383949996,47.27406700121122,77.59161931605125,409.30431041898254,522.250378011171,67.74363638092338,33.216537166999345,308.7218181818182,Q96PD2
Q9NPJ6,MED4,MED4_HUMAN Mediator of RNA polymerase II transcription subunit 4,4698,8,C,UR,71.95048321265823,114.78565435437103,105.4146640693787,98.19507333692412,105.48976710630409,96.91506067830606,64.04866469705529,131.67418682334073,90.36276846699901,101.5402565060071,112.22475,Q9NPJ6
Q15397,KIAA0020,K0020_HUMAN Pumilio domain-containing protein KIAA0020,4699,37,C,UR,102.33776446901686,147.7446178749204,107.3759485146202,237.20692374488706,245.15629132301385,164.65584155749556,406.1327186638121,408.1046475465097,116.93274033095919,218.9610684602796,217.70783783783781,Q15397
Q8IYS0,GRAMD1C,GRM1C_HUMAN GRAM domain-containing protein 1C,4699,3,C,UR,170.7583168536239,300.6719463602509,179.47637230049898,477.6041245965307,497.30450609573575,348.41527555102994,790.0392417050429,887.3731852860963,207.15862021595856,408.1767749459845,371.8,Q8IYS0
J3QR07,YTHDC1,J3QR07_HUMAN YTH domain-containing protein 1,4700,16,C,UR,115.92266558946993,121.524724428993,123.55939866378777,113.16164335823294,129.104101837115,98.22467964543932,158.18012209020915,198.06162166302406,102.47409615343503,244.2844126697481,133.113125,J3QR07
O95363,FARS2,"SYFM_HUMAN Phenylalanine--tRNA ligase, mitochondrial",4701,8,C,UR,249.1032108972936,263.36898482322744,150.49750843198956,412.89294341057297,253.05907873292685,107.05431520458741,251.45113339707268,198.5797039217514,200.16770674628086,154.41015269973911,187.2225,O95363
P10109,FDX1,"ADX_HUMAN Adrenodoxin, mitochondrial",4702,12,C,UR,63.84406263058825,90.58674170510764,139.89900709413513,130.50866306714468,129.4032602895871,126.95087377247253,134.07563709781533,118.95289094611417,79.7634991497228,73.71191931360677,169.34166666666667,P10109
Q9NWM8,FKBP14,FKB14_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP14,4703,6,C,UR,151.1103985069984,414.1319991956908,141.31640640824227,40.24354334353546,106.62841290214774,209.092593469865,407.96849087659666,759.661284695546,184.6280503796404,149.70827152709623,695.6683333333334,Q9NWM8
P09382,LGALS1,LEG1_HUMAN Galectin-1,4704,109,C,UR,49.680916383484316,242.09874256508516,60.85543134909824,10.711948848752485,82.70331438372989,65.34903837187575,526.0654998156133,404.9753369514358,75.22175136469288,86.46206951844198,493.29541284403666,P09382
P07602-3,PSAP,SAP_HUMAN Isoform Sap-mu-9 of Prosaposin,4706,49,C,UR,567.2837188199661,310.41626810477993,295.75775032731656,141.3233373385589,154.99890039397079,162.60537609427982,95.73301980622473,253.53336997093598,270.77902191618944,83.84083708523134,301.33265306122445,P07602
H7C2F2,CD99,H7C2F2_HUMAN CD99 antigen (Fragment),4707,1,C,UR,34.29776516658096,27.686036245518494,35.529822016155045,44.056077334691025,38.496174972931634,217.4280168043819,82.17312847484942,334.82643443631554,65.0556701986132,0.0,921.861,H7C2F2
P14209,CD99,CD99_HUMAN CD99 antigen,4707,2,C,UR,104.44084419515832,35.88310914117217,104.19700807003409,57.6218667556876,55.27394672285167,139.32615633230472,25.529097950396764,147.77951257085633,39.63775332010981,8.300955237202222,297.1305,P14209
Q6V1X1,DPP8,DPP8_HUMAN Dipeptidyl peptidase 8,4708,2,C,UR,163.89641186924518,115.85391920935145,145.2310295017182,88.34510397572082,64.75781837944716,127.1132950132564,49.053546324020765,53.14298126109516,103.27886854277163,208.79504446354431,78.859,Q6V1X1
Q8NDF8-5,PAPD5,PAPD5_HUMAN Isoform 5 of PAP-associated domain-containing protein 5,4709,7,C,UR,91.72458699342361,75.9268725633388,111.70001919558351,155.46064649544635,180.1294466861292,153.9291783551114,227.36142978987095,192.6126792944596,83.63635178510384,197.1533439535761,161.1457142857143,Q8NDF8
Q5EB52,MEST,MEST_HUMAN Mesoderm-specific transcript homolog protein,4710,6,C,UR,78.28872804814594,198.5940106611975,67.23117861798106,20.20817818508291,50.69706383384891,95.34057348990518,56.367127163840095,363.4326614164981,128.07710134045357,60.07802047581649,147.81283333333332,Q5EB52
Q8WYP3-2,RIN2,RIN2_HUMAN Isoform 2 of Ras and Rab interactor 2,4711,1,C,UR,113.55289937520749,27.20037947972515,39.41791643042358,16.90957222360313,19.713958187037523,36.380203899880776,36.51033023302869,26.52849560972368,16.10349805817965,27.961670953138384,27.0471,Q8WYP3
P06730-2,EIF4E,IF4E_HUMAN Isoform 2 of Eukaryotic translation initiation factor 4E,4712,34,C,UR,192.8459456308126,158.88467722247543,171.29034498111258,162.92666595197562,131.49503258408126,217.64671069524422,99.3792899749614,124.93057826801578,242.05571773746402,247.76849669246664,170.30941176470589,P06730
P32971,TNFSF8,TNFL8_HUMAN Tumor necrosis factor ligand superfamily member 8,4713,8,C,UR,19.089768766108232,16.967011093217305,24.901635881781964,31.923931183130325,26.494684109741357,21.414458890847143,41.055457424256126,16.880836177142292,1754.3859758740023,21.52461131659542,56.726375,P32971
P52655,GTF2A1,TF2AA_HUMAN Transcription initiation factor IIA subunit 1,4714,4,C,UR,45.37861400847376,58.261603167673314,55.14238462647624,70.18605376619591,53.85852997428068,41.365823770462015,22.863982189619154,48.539210694003366,52.98785473886244,47.32464095475998,50.6155,P52655
P02452,COL1A1,CO1A1_HUMAN Collagen alpha-1(I) chain,4715,12,C,UR,15.436697313496008,76.84702889744463,69.4127906662316,20.19441284802886,94.70351362631966,10.987579798332737,95.44782918601258,50.84681660356926,96.3952071072537,26.117621529123866,883.9833333333332,P02452
Q9Y282-3,ERGIC3,ERGI3_HUMAN Isoform 3 of Endoplasmic reticulum-Golgi intermediate compartment protein 3,4716,19,C,UR,150.52800886525503,137.03832262413212,118.92577700413756,86.85936409917872,173.44642650578797,245.84313059860563,177.43426128352192,202.48489708440968,121.30434343352839,225.33035043180976,130.67368421052632,Q9Y282
Q6NUK1,SLC25A24,SCMC1_HUMAN Calcium-binding mitochondrial carrier protein SCaMC-1,4717,110,C,UR,54.035006593587745,196.44520619453863,72.00928082020968,40.070971549536935,126.8085450785236,125.74293981937986,312.3171972500592,161.735040354749,92.55283138176567,358.3214168250229,144.15636363636364,Q6NUK1
Q9H0R4,HDHD2,HDHD2_HUMAN Haloacid dehalogenase-like hydrolase domain-containing protein 2,4718,8,C,UR,135.5052909662991,94.2639820280942,284.23084580355214,463.03650057863774,184.7311126000596,248.6947136492268,60.745015691727275,79.60014539569444,133.8090134970254,294.3960086977216,131.6825,Q9H0R4
P13693,TPT1,TCTP_HUMAN Translationally-controlled tumor protein,4719,64,C,UR,205.62349021404683,151.48180968380709,385.0717122234967,174.45077004492555,142.3428510428189,338.2460338945985,69.25154281656182,98.32223817815303,269.55193911831526,234.4561773975174,299.06875,P13693
Q6NXT1,ANKRD54,ANR54_HUMAN Ankyrin repeat domain-containing protein 54,4720,7,C,UR,123.1541252725214,91.65179174285767,125.17316900292768,119.67896775667325,107.16711760188919,138.27881851014388,24.099118502228524,53.503915280873876,127.0146499037708,77.85720291437066,88.72171428571428,Q6NXT1
P04066,FUCA1,FUCO_HUMAN Tissue alpha-L-fucosidase,4721,25,C,UR,223.89549086126598,384.78206432301465,159.05710610543943,51.3407932121549,219.2441036183971,80.74090163784041,174.03365669816623,54.96343070222221,301.21588583178465,73.13751223663584,65.2272,P04066
Q9BVN2,RUSC1,RUSC1_HUMAN RUN and SH3 domain-containing protein 1,4722,4,C,UR,206.98977193484615,100.42881010260405,279.4901846642206,106.33847259829398,177.74357885618383,327.6679163071563,109.5247166130402,66.66731539240551,112.00526088982322,153.266874956929,68.99600000000001,Q9BVN2
Q9UBS4,DNAJB11,DJB11_HUMAN DnaJ homolog subfamily B member 11,4723,62,C,UR,94.51395177601673,214.90327258915897,244.2876638678517,119.3806212148687,206.38301093009116,132.3946890906273,204.07532088089962,240.60095570530206,356.42913768939684,139.4663788151928,131.36903225806452,Q9UBS4
P68104,EEF1A1,EF1A1_HUMAN Elongation factor 1-alpha 1,4724,388,C,UR,194.05686205685808,76.77412448491667,253.3070960680677,258.58607113688305,141.09799778514017,135.60432002755712,57.23479690113535,78.93506109565126,225.16466365851713,254.27756546848974,237.3675257731959,P68104
Q05639,EEF1A2,EF1A2_HUMAN Elongation factor 1-alpha 2,4724,282,C,UR,196.9940135289486,201.24466166786576,310.45413317590027,315.45099474137,154.27593128264948,453.06082868421595,64.135974293651,101.44039918582311,263.1327234735359,242.91149674160997,226.81170212765957,Q05639
Q9BZK7,TBL1XR1,TBL1R_HUMAN F-box-like/WD repeat-containing protein TBL1XR1,4725,30,C,UR,103.71156384702955,103.96648323284785,73.13164801744678,74.17493333433427,111.91642813598523,82.93315410703022,51.83519840012091,167.6348162050372,114.99150398820993,174.98879830603076,83.44666666666667,Q9BZK7
O60907,TBL1X,TBL1X_HUMAN F-box-like/WD repeat-containing protein TBL1X,4725,12,C,UR,149.04436746540426,150.66373325211205,116.52298643919849,124.66502871654887,151.74422915256065,136.10986833967007,84.51220265489053,217.7055202078197,167.95430777689253,199.32848895686033,136.53166666666667,O60907
Q96HE9,PRR11,PRR11_HUMAN Proline-rich protein 11,4726,4,C,UR,50.62443023102446,100.50823499888513,73.9275948626369,61.40443211544958,68.97351627256722,138.43214465776546,226.86304290673166,386.43645997295715,100.06309080595749,88.57152297367631,245.827,Q96HE9
Q9UNY4,TTF2,TTF2_HUMAN Transcription termination factor 2,4727,20,C,UR,120.4049753103696,116.63651918737429,94.14291535111681,248.0059315169588,131.8065364386618,213.20628053190015,121.42254541590238,134.87997403027018,213.517145800927,159.47570356205748,184.636,Q9UNY4
Q8WXX7,AUTS2,AUTS2_HUMAN Autism susceptibility gene 2 protein,4728,1,C,UR,119.54616213506416,120.0925611742181,76.99373256631247,96.95218778651919,65.12455196350191,45.6498881083911,3.3133606578460584,11.545479265323115,0.0,178.9923487710672,14.5777,Q8WXX7
Q92504,SLC39A7,S39A7_HUMAN Zinc transporter SLC39A7,4729,5,C,UR,96.42550028520485,172.28361361926724,94.11469188014777,149.96342952729827,239.2649549195833,52.90256107520122,63.55385547402618,69.44279108839999,185.89503402941378,86.04516836437278,102.1938,Q92504
Q6ZTW0,TPGS1,TPGS1_HUMAN Tubulin polyglutamylase complex subunit 1,4730,1,C,UR,15.782785157163946,13.975710649479495,25.266854859514655,28.597039941715988,20.704802587507203,13.691745801710773,42.33616182879526,24.579835326187794,17.40132409814052,20.527951183596638,39.9478,Q6ZTW0
Q96DC8,ECHDC3,"ECHD3_HUMAN Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",4731,11,C,UR,142.41334940012456,134.61990420333507,412.08531529587606,117.70674883648331,434.22555066506504,279.4406518323227,36.472331031980836,159.45742569711294,63.27059429981396,165.09857790219962,164.83363636363637,Q96DC8
Q9UGK8,SERGEF,SRGEF_HUMAN Secretion-regulating guanine nucleotide exchange factor,4732,5,C,UR,85.2361808644568,95.41619899844378,233.37075032006283,531.7075380317162,135.77823692279856,190.93087615173644,45.901002617915076,51.32170598523439,430.13517464174174,152.76971231258517,189.019,Q9UGK8
Q9GZY4,COA1,COA1_HUMAN Cytochrome c oxidase assembly protein 1 homolog,4733,6,C,UR,194.40981756867714,226.29741448403615,129.87465970001364,210.33103323719595,895.2734809708952,242.00764876796998,183.8096317790459,359.7903861430212,375.6725407443261,132.7917938464083,162.3835,Q9GZY4
Q15061,WDR43,WDR43_HUMAN WD repeat-containing protein 43,4734,44,C,UR,100.46333433715276,147.82994922540487,142.13894639132454,184.5875160050016,303.3805513544797,147.18870250259877,367.78414404699765,445.702067335968,95.56848715201224,207.68946673786564,261.59318181818185,Q15061
Q9BSC4,NOL10,NOL10_HUMAN Nucleolar protein 10,4735,31,C,UR,66.12492860506073,106.4590813004089,94.8659409635484,98.1740842741191,187.13027092185675,82.59964841213655,213.72608636169883,206.7523875551456,68.139680211412,135.95914823666843,127.34645161290322,Q9BSC4
Q9H4E7,DEF6,DEFI6_HUMAN Differentially expressed in FDCP 6 homolog,4735,2,C,UR,107.62282336031504,61.798923298378085,66.74176426232914,172.20685425768102,157.85505084760692,197.31679294419874,98.58961731603966,169.35909030946732,122.33661241788796,306.0062873581127,123.7865,Q9H4E7
O75208,COQ9,"COQ9_HUMAN Ubiquinone biosynthesis protein COQ9, mitochondrial",4736,17,C,UR,187.43480624588614,141.19441679431904,92.63267888444932,185.65352034442373,351.6371274794391,130.76570370778825,85.27112515902002,304.52352189930184,97.57192741310887,142.20887437671306,110.76117647058824,O75208
Q00587,CDC42EP1,BORG5_HUMAN Cdc42 effector protein 1,4737,7,C,UR,232.70775502538606,181.21281764456398,53.81863120409545,228.36623095197035,73.22947403917793,168.4480738681767,111.37850944381935,271.16578422419735,67.9886912492377,273.45878508063635,324.36285714285714,Q00587
P62070,RRAS2,RRAS2_HUMAN Ras-related protein R-Ras2,4738,14,C,UR,74.5474208195301,80.36362291235797,103.76794905364808,165.76901224217028,79.44063186753417,110.76930092823542,548.764103448749,153.54037345569637,168.54546167629368,65.61549290041802,291.8057142857143,P62070
P10301,RRAS,RRAS_HUMAN Ras-related protein R-Ras,4738,28,C,UR,203.35337476215503,112.64492647132097,121.4302238679285,78.30036457219897,103.31774693148397,185.48331984961246,450.4688334108275,242.69476310324538,123.72779540322604,81.46597770112751,192.13214285714284,P10301
O75419-3,CDC45,CDC45_HUMAN Isoform 3 of Cell division control protein 45 homolog,4739,4,C,UR,83.84907384562966,72.899346802621,92.97506547701171,348.2497596727136,101.51045487225407,123.50598005484156,55.58919321756473,128.7450542522049,88.59833238958677,104.82203937925327,148.01024999999996,O75419
P28072,PSMB6,PSB6_HUMAN Proteasome subunit beta type-6,4740,24,C,UR,230.7509718599067,151.67640067969572,218.03452778776938,226.73831992101722,176.10402372781493,292.6843787367156,142.41779898527182,166.71409650139938,244.09178803617823,218.19916057311963,204.89958333333334,P28072
P78563,ADARB1,RED1_HUMAN Double-stranded RNA-specific editase 1,4741,7,C,UR,71.04356536663299,58.86307656079614,160.95975938259414,123.27150749536462,97.95957165642946,101.75510818532729,241.9432192073964,81.13811511674547,97.99698791105276,125.54184957152133,107.31714285714285,P78563
Q9H488,POFUT1,OFUT1_HUMAN GDP-fucose protein O-fucosyltransferase 1,4742,30,C,UR,194.0549186844614,171.47058508098024,103.23564609015105,103.89346679685625,208.21322939120122,167.82891268291195,301.6714136830347,327.5332814442187,108.07268630396503,163.71043899032634,234.89733333333334,Q9H488
Q8N2I9-4,STK40,STK40_HUMAN Isoform 4 of Serine/threonine-protein kinase 40,4743,1,C,UR,158.8756984256295,174.43295721249478,679.3430967353218,71.13511570947064,189.96820724624223,677.0578930154464,63.00342305117868,70.0076620462592,339.8498518241122,292.1537621893698,343.385,Q8N2I9
Q6NZY4,ZCCHC8,ZCHC8_HUMAN Zinc finger CCHC domain-containing protein 8,4744,49,C,UR,121.8724014938032,194.68889923016968,122.74118164780252,189.888340010608,269.90133185726194,149.62713370398777,94.84898806290722,207.86218113113438,115.15361162430968,180.51357131460477,171.07244897959183,Q6NZY4
Q9H490,PIGU,PIGU_HUMAN Phosphatidylinositol glycan anchor biosynthesis class U protein,4745,5,C,UR,44.855217137686765,58.50247240312839,137.767270346298,74.13997269516568,96.51024631160637,73.69386959599281,100.42650099535066,87.06734305792108,49.12927811228123,63.27958729640321,74.4162,Q9H490
