Protein Id,Gene Symbol,Description,Group ID,Set3 Peptides,Set3~rq_126_sn_sum,Set3~rq_127n_sn_sum,Set3~rq_127c_sn_sum,Set3~rq_128n_sn_sum,Set3~rq_128c_sn_sum,Set3~rq_129n_sn_sum,Set3~rq_129c_sn_sum,Set3~rq_130n_sn_sum,Set3~rq_130c_sn_sum,Set3~rq_131_sn_sum
sp|Q96H72|S39AD_HUMAN,SLC39A13,S39AD_HUMAN Zinc transporter ZIP13,7154,2,261.7,184.711,43.6965,242.753,141.068,137.847,138.69,108.141,67.8382,670.148
sp|Q9Y385|UB2J1_HUMAN,UBE2J1,UB2J1_HUMAN Ubiquitin-conjugating enzyme E2 J1,7155,4,250.746,206.835,139.33,344.556,529.794,199.253,336.138,350.552,196.209,541.975
sp|Q15005|SPCS2_HUMAN,SPCS2,SPCS2_HUMAN Signal peptidase complex subunit 2,7156,16,729.248,1000.29,796.852,1027.79,774.002,1240.47,813.182,1466.73,1280.17,1555.15
sp|Q03167|TGBR3_HUMAN,TGFBR3,TGBR3_HUMAN Transforming growth factor beta receptor type 3,7157,1,33.1627,8.38741,0.0,34.9236,7.88572,152.802,45.5031,0.0,0.0,20.2826
sp|Q9NX14-2|NDUBB_HUMAN,NDUFB11,"NDUBB_HUMAN Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",7158,10,895.671,762.498,736.224,1122.73,1525.21,1713.46,842.726,1085.76,999.609,1607.69
sp|Q9UIG8|SO3A1_HUMAN,SLCO3A1,SO3A1_HUMAN Solute carrier organic anion transporter family member 3A1,7160,1,189.709,70.7386,281.194,92.3819,0.389173,47.3553,194.697,76.2604,55.5809,94.3388
sp|Q14993|COJA1_HUMAN,COL19A1,COJA1_HUMAN Collagen alpha-1(XIX) chain,7161,1,513.575,720.155,329.455,653.898,633.992,913.036,844.473,801.284,1008.2,806.77
sp|Q9ULX6|AKP8L_HUMAN,AKAP8L,AKP8L_HUMAN A-kinase anchor protein 8-like,7162,38,2178.42,1936.35,2111.2,3890.55,2280.86,2021.07,5510.53,2311.5,3201.86,2568.12
sp|Q9UBR2|CATZ_HUMAN,CTSZ,CATZ_HUMAN Cathepsin Z,7165,12,294.542,1479.54,1105.04,69.4647,81.2435,538.248,954.033,4511.86,180.408,1259.6
sp|P13521|SCG2_HUMAN,SCG2,SCG2_HUMAN Secretogranin-2,7166,2,397.463,38.1951,21.9842,290.813,17.9229,19.9555,20.556,28.4022,16.4208,42.6593
sp|Q9H7U1-3|CCSE2_HUMAN,CCSER2,CCSE2_HUMAN Isoform 3 of Serine-rich coiled-coil domain-containing protein 2,7167,1,205.595,155.402,205.006,78.6717,86.285,71.1869,57.7566,72.951,330.896,81.4203
sp|O95139|NDUB6_HUMAN,NDUFB6,NDUB6_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,7168,11,1447.65,1367.12,1436.94,2221.96,1853.19,2338.15,1624.25,1674.65,1684.67,2242.83
sp|Q9H7S9|ZN703_HUMAN,ZNF703,ZN703_HUMAN Zinc finger protein 703,7169,6,120.924,66.7236,72.3502,267.206,1498.67,8585.26,115.732,42.6597,762.668,513.922
sp|Q96F45|ZN503_HUMAN,ZNF503,ZN503_HUMAN Zinc finger protein 503,7169,1,34.9826,11.2477,22.2607,20.5039,77.9985,396.819,14.9122,14.1538,40.6284,29.5214
sp|Q9BW61|DDA1_HUMAN,DDA1,DDA1_HUMAN DET1- and DDB1-associated protein 1,7170,4,164.519,305.603,216.687,299.879,268.901,352.914,282.721,302.343,392.803,304.251
sp|Q96NE9-2|FRMD6_HUMAN,FRMD6,FRMD6_HUMAN Isoform 2 of FERM domain-containing protein 6,7171,9,1182.37,934.655,790.158,1027.63,414.37,489.006,852.123,994.952,203.273,983.444
sp|O15516|CLOCK_HUMAN,CLOCK,CLOCK_HUMAN Circadian locomoter output cycles protein kaput,7172,4,227.682,250.462,238.039,254.853,432.66,256.699,233.62,318.418,237.982,293.815
sp|Q16762|THTR_HUMAN,TST,THTR_HUMAN Thiosulfate sulfurtransferase,7173,5,538.927,201.723,260.492,184.825,227.138,238.0,620.665,251.617,154.419,430.635
sp|O60512|B4GT3_HUMAN,B4GALT3,"B4GT3_HUMAN Beta-1,4-galactosyltransferase 3",7174,3,193.742,187.12,205.151,138.384,192.541,172.907,216.45,257.066,136.577,167.17
sp|Q13422|IKZF1_HUMAN,IKZF1,IKZF1_HUMAN DNA-binding protein Ikaros,7175,1,16.864,31.1369,17.3471,58.4153,17.3605,20.3519,53.0348,133.909,24.3191,22.4138
sp|Q6P3W7|SCYL2_HUMAN,SCYL2,SCYL2_HUMAN SCY1-like protein 2,7176,23,1176.45,2008.58,1872.0,1395.49,2440.73,3316.04,1633.83,1714.05,2367.97,1371.28
sp|P01106-2|MYC_HUMAN,MYC,MYC_HUMAN Isoform 2 of Myc proto-oncogene protein,7177,3,315.24,268.734,221.774,463.293,52.4399,115.409,380.564,220.108,502.139,463.779
sp|Q9P000|COMD9_HUMAN,COMMD9,COMD9_HUMAN COMM domain-containing protein 9,7179,7,722.567,595.939,480.014,84.1088,988.354,1260.46,674.493,520.492,879.668,1137.83
sp|A8K855|EFCB7_HUMAN,EFCAB7,EFCB7_HUMAN EF-hand calcium-binding domain-containing protein 7,7180,1,90.1147,26.082,71.2566,19.845,91.5786,50.4764,39.7694,22.8616,39.8856,39.8144
sp|P53004|BIEA_HUMAN,BLVRA,BIEA_HUMAN Biliverdin reductase A,7182,24,1589.42,1041.41,5615.5,1986.91,4189.44,5905.22,1305.51,1252.25,1910.11,1516.0
sp|Q86X95|CIR1_HUMAN,CIR1,CIR1_HUMAN Corepressor interacting with RBPJ 1,7183,5,248.897,422.939,239.185,554.257,267.984,236.722,492.745,517.436,360.988,438.687
sp|P42224|STAT1_HUMAN,STAT1,STAT1_HUMAN Signal transducer and activator of transcription 1-alpha/beta,7184,63,13731.4,6594.68,8179.5,10696.5,3616.84,2491.85,9517.91,9570.36,4050.99,4629.61
sp|P57087-3|JAM2_HUMAN,JAM2,JAM2_HUMAN Isoform 3 of Junctional adhesion molecule B,7185,2,471.83,20.4725,16.5458,74.4121,226.278,19.416,26.8115,16.2278,17.1844,24.4771
sp|P55087|AQP4_HUMAN,AQP4,AQP4_HUMAN Aquaporin-4,7187,1,68.4464,61.7996,56.8691,50.6797,70.7271,43.6798,37.0142,77.6618,2263.9,98.8558
sp|Q9NRX2|RM17_HUMAN,MRPL17,"RM17_HUMAN 39S ribosomal protein L17, mitochondrial",7188,11,906.424,1209.13,759.878,1116.45,1038.53,2417.01,897.758,1152.27,1085.12,1346.71
sp|Q0VDD8-4|DYH14_HUMAN,DNAH14,"DYH14_HUMAN Isoform 4 of Dynein heavy chain 14, axonemal",7189,1,207.207,184.152,163.206,251.475,206.531,230.909,235.267,237.852,204.362,59.1535
sp|Q9H2L5|RASF4_HUMAN,RASSF4,RASF4_HUMAN Ras association domain-containing protein 4,7190,1,12.9826,20.4142,7.30877,16.22,15.9104,13.1896,7.27313,5.09332,332.141,41.6222
sp|Q9NQE9|HINT3_HUMAN,HINT3,HINT3_HUMAN Histidine triad nucleotide-binding protein 3,7191,4,225.095,320.443,406.639,96.737,778.565,436.822,279.445,415.148,85.6935,206.648
sp|P10074|ZBT48_HUMAN,ZBTB48,ZBT48_HUMAN Zinc finger and BTB domain-containing protein 48,7193,2,131.484,149.96,128.73,126.839,150.769,106.63,122.757,129.211,163.163,168.634
sp|P61086|UBE2K_HUMAN,UBE2K,UBE2K_HUMAN Ubiquitin-conjugating enzyme E2 K,7194,13,912.499,1407.23,1137.42,1133.32,1219.92,690.278,805.265,890.526,1675.05,759.557
sp|Q8N5H3|FA89B_HUMAN,FAM89B,FA89B_HUMAN Protein FAM89B,7195,3,284.711,391.612,6.39883,429.577,250.996,559.166,258.779,308.229,65.3538,382.087
sp|Q15773|MLF2_HUMAN,MLF2,MLF2_HUMAN Myeloid leukemia factor 2,7196,11,365.344,431.875,359.239,1727.3,527.425,329.326,419.231,594.262,1090.7,408.096
sp|Q9NWS6|F118A_HUMAN,FAM118A,F118A_HUMAN Protein FAM118A,7197,5,740.53,1443.91,295.593,418.487,313.551,194.461,686.817,320.013,898.726,551.303
sp|P55145|MANF_HUMAN,MANF,MANF_HUMAN Mesencephalic astrocyte-derived neurotrophic factor,7198,26,5458.74,3714.61,2997.61,5858.16,2342.07,3767.46,3508.71,4589.23,4915.58,2871.96
sp|Q9H4F8-2|SMOC1_HUMAN,SMOC1,SMOC1_HUMAN Isoform 2 of SPARC-related modular calcium-binding protein 1,7199,1,16.542,29.4938,12.8771,58.1946,46.4603,28.5089,178.554,18.3395,19.7049,130.365
sp|O95298|NDUC2_HUMAN,NDUFC2,NDUC2_HUMAN NADH dehydrogenase [ubiquinone] 1 subunit C2,7201,9,1185.37,1146.53,1092.32,1234.28,1712.63,1233.71,1237.45,1459.4,1424.0,1679.65
sp|Q5T6F0|DCA12_HUMAN,DCAF12,DCA12_HUMAN DDB1- and CUL4-associated factor 12,7203,2,60.266,47.5706,108.215,50.9126,47.2631,106.406,58.1165,52.9741,60.6171,53.4222
sp|Q9H1J1|REN3A_HUMAN,UPF3A,REN3A_HUMAN Regulator of nonsense transcripts 3A,7204,6,432.04,494.439,847.32,369.031,919.91,1100.65,549.92,421.026,974.861,923.097
sp|Q8N9N7|LRC57_HUMAN,LRRC57,LRC57_HUMAN Leucine-rich repeat-containing protein 57,7205,15,1977.83,1592.2,3340.39,951.466,2391.23,2344.2,2235.87,2320.6,2314.56,1766.26
sp|Q96S06|LMF1_HUMAN,LMF1,LMF1_HUMAN Lipase maturation factor 1,7206,4,431.129,359.28,271.318,1343.11,1170.23,1278.71,932.922,471.773,400.904,255.32
sp|Q8NFH3|NUP43_HUMAN,NUP43,NUP43_HUMAN Nucleoporin Nup43,7207,10,698.95,822.994,473.426,723.778,649.387,686.332,628.257,662.578,772.932,627.397
sp|Q9H4L4|SENP3_HUMAN,SENP3,SENP3_HUMAN Sentrin-specific protease 3,7209,8,758.795,507.362,426.096,971.367,369.908,562.468,698.889,565.698,743.841,760.342
sp|P34949|MPI_HUMAN,MPI,MPI_HUMAN Mannose-6-phosphate isomerase,7210,12,1482.54,2449.0,1678.84,1708.81,1521.14,1814.35,1528.42,825.052,1051.8,1433.55
sp|Q5QJ74|TBCEL_HUMAN,TBCEL,TBCEL_HUMAN Tubulin-specific chaperone cofactor E-like protein,7211,4,523.316,324.52,387.968,237.238,270.312,331.04,302.316,278.069,276.008,383.264
sp|Q9Y3A6|TMED5_HUMAN,TMED5,TMED5_HUMAN Transmembrane emp24 domain-containing protein 5,7212,6,371.124,484.774,750.888,638.131,661.74,380.948,635.85,267.854,393.491,492.86
sp|Q9UNN5|FAF1_HUMAN,FAF1,FAF1_HUMAN FAS-associated factor 1,7213,26,2825.99,1542.07,4364.17,3997.67,2021.96,2624.09,2745.07,1815.17,3133.32,2601.72
sp|P15531-2|NDKA_HUMAN,NME1,NDKA_HUMAN Isoform 2 of Nucleoside diphosphate kinase A,7214,51,4191.42,8943.97,4068.03,5960.06,4688.17,7163.89,4385.43,4243.57,8907.41,5480.35
sp|O60361|NDK8_HUMAN,NME2P1,NDK8_HUMAN Putative nucleoside diphosphate kinase,7214,27,2616.13,5579.2,3093.1,5352.32,2864.7,4468.99,3772.18,3162.84,6778.11,3948.63
tr|F6XY72|F6XY72_HUMAN,NME2,F6XY72_HUMAN Nucleoside diphosphate kinase,7214,3,403.318,825.239,438.259,638.619,500.417,700.725,507.991,427.447,951.288,580.484
sp|Q96B77|TM186_HUMAN,TMEM186,TM186_HUMAN Transmembrane protein 186,7215,6,434.64,291.109,592.972,588.074,522.322,567.909,590.209,510.257,807.118,364.134
sp|P54105|ICLN_HUMAN,CLNS1A,ICLN_HUMAN Methylosome subunit pICln,7217,18,963.854,996.523,584.176,899.094,312.434,1077.46,680.241,700.046,1245.6,594.638
sp|P42773|CDN2C_HUMAN,CDKN2C,CDN2C_HUMAN Cyclin-dependent kinase 4 inhibitor C,7218,5,1245.86,560.753,242.106,1313.02,275.201,1004.31,63.8909,121.664,330.317,670.063
sp|P11908-2|PRPS2_HUMAN,PRPS2,PRPS2_HUMAN Isoform 2 of Ribose-phosphate pyrophosphokinase 2,7219,21,2327.13,2292.17,4262.09,2242.72,2313.4,869.953,1921.56,1843.89,1028.89,1152.61
sp|P60891|PRPS1_HUMAN,PRPS1,PRPS1_HUMAN Ribose-phosphate pyrophosphokinase 1,7219,12,2459.22,2084.66,1952.92,2725.38,1246.02,102.432,1231.96,1530.43,1097.9,889.995
sp|P46736|BRCC3_HUMAN,BRCC3,BRCC3_HUMAN Lys-63-specific deubiquitinase BRCC36,7220,11,975.721,1007.67,1248.96,1153.59,1253.29,952.836,1077.38,1011.69,976.891,921.918
sp|Q9Y312|AAR2_HUMAN,AAR2,AAR2_HUMAN Protein AAR2 homolog,7221,16,1746.69,1711.97,747.28,1477.81,1729.22,1447.0,1061.04,719.07,1197.21,1209.87
sp|O60487|MPZL2_HUMAN,MPZL2,MPZL2_HUMAN Myelin protein zero-like protein 2,7222,4,33.5958,203.572,350.476,28.6524,107.826,118.491,330.223,504.83,264.092,325.189
sp|Q15427|SF3B4_HUMAN,SF3B4,SF3B4_HUMAN Splicing factor 3B subunit 4,7223,4,284.838,291.397,296.201,239.853,186.554,221.568,320.032,254.223,314.74,292.258
sp|P61106|RAB14_HUMAN,RAB14,RAB14_HUMAN Ras-related protein Rab-14,7224,41,3459.93,2889.12,3159.05,2102.75,5246.09,6018.26,4511.19,4539.99,3323.84,2809.09
sp|Q15771|RAB30_HUMAN,RAB30,RAB30_HUMAN Ras-related protein Rab-30,7224,10,433.551,426.675,256.462,314.864,468.653,6131.95,292.449,360.578,383.479,477.736
sp|P61026|RAB10_HUMAN,RAB10,RAB10_HUMAN Ras-related protein Rab-10,7224,19,2237.82,1695.54,3190.15,3741.8,4938.66,2205.47,3378.85,2894.21,3331.58,3139.46
sp|Q96DA2|RB39B_HUMAN,RAB39B,RB39B_HUMAN Ras-related protein Rab-39B,7224,1,139.954,10.5851,0.333993,6.48739,61.5053,82.021,1.65629,4.12462,2.78763,26.7409
sp|Q6IQ22|RAB12_HUMAN,RAB12,RAB12_HUMAN Ras-related protein Rab-12,7224,21,2581.45,4020.62,2942.58,1394.18,1164.0,2765.61,3014.36,2417.01,2769.89,1633.92
sp|P61006|RAB8A_HUMAN,RAB8A,RAB8A_HUMAN Ras-related protein Rab-8A,7224,16,1291.3,1468.98,1476.34,2088.55,2246.93,2181.18,1465.86,1791.87,1120.34,1927.05
sp|P59190|RAB15_HUMAN,RAB15,RAB15_HUMAN Ras-related protein Rab-15,7224,9,1233.5,1397.89,1435.14,1155.41,2224.6,2130.49,1306.83,1521.91,1464.37,1517.39
sp|Q9H082|RB33B_HUMAN,RAB33B,RB33B_HUMAN Ras-related protein Rab-33B,7224,6,856.868,718.915,599.936,901.743,684.871,651.213,1226.31,784.532,526.418,661.635
sp|P51153|RAB13_HUMAN,RAB13,RAB13_HUMAN Ras-related protein Rab-13,7224,17,1209.94,1997.96,2621.19,1736.75,1738.43,2546.12,834.378,2105.66,908.713,1473.85
sp|O95716|RAB3D_HUMAN,RAB3D,RAB3D_HUMAN Ras-related protein Rab-3D,7224,16,1130.78,1713.16,1983.24,388.665,5497.38,3207.91,1783.21,2265.92,987.446,1765.16
sp|P62834|RAP1A_HUMAN,RAP1A,RAP1A_HUMAN Ras-related protein Rap-1A,7224,16,1958.81,3599.7,3146.38,727.391,1526.48,1970.63,2801.66,2130.61,1141.49,1768.42
sp|P61224|RAP1B_HUMAN,RAP1B,RAP1B_HUMAN Ras-related protein Rap-1b,7224,8,1783.31,1988.98,972.949,527.311,905.715,1568.18,1102.85,1497.83,1251.21,1087.83
tr|F5GZG1|F5GZG1_HUMAN,RAP1B,F5GZG1_HUMAN Ras-related protein Rap-1b (Fragment),7224,1,25.5619,42.2719,16.2928,8.73495,19.8572,34.19,27.8461,27.451,22.1123,27.7785
sp|Q96E17|RAB3C_HUMAN,RAB3C,RAB3C_HUMAN Ras-related protein Rab-3C,7224,8,1700.77,829.052,1441.8,1136.42,4851.19,5293.84,1365.84,1595.15,799.497,1427.72
sp|P20336|RAB3A_HUMAN,RAB3A,RAB3A_HUMAN Ras-related protein Rab-3A,7224,5,212.668,245.966,403.559,331.83,1502.04,1759.18,427.2,589.239,249.203,393.591
sp|P20337|RAB3B_HUMAN,RAB3B,RAB3B_HUMAN Ras-related protein Rab-3B,7224,1,234.777,41.2696,21.5153,35.4505,46.861,32.9817,59.8326,42.5604,28.6087,64.4618
sp|P20338|RAB4A_HUMAN,RAB4A,RAB4A_HUMAN Ras-related protein Rab-4A,7224,9,1020.94,1065.23,844.592,533.767,1609.8,909.391,921.563,1628.44,1076.09,1316.58
sp|P61018-2|RAB4B_HUMAN,RAB4B,RAB4B_HUMAN Isoform 2 of Ras-related protein Rab-4B,7224,14,781.314,969.802,1712.36,848.884,2002.18,2924.61,1410.83,1943.44,976.029,1211.19
sp|P20340-2|RAB6A_HUMAN,RAB6A,RAB6A_HUMAN Isoform 2 of Ras-related protein Rab-6A,7224,35,3613.92,4213.51,2849.78,2278.29,3916.62,6918.29,3861.28,5041.07,3827.8,3304.09
sp|A4D1S5-2|RAB19_HUMAN,RAB19,RAB19_HUMAN Isoform 2 of Ras-related protein Rab-19,7224,3,38.5219,235.389,151.674,35.7047,776.913,334.297,180.193,155.389,36.0379,136.309
sp|Q86YS6|RAB43_HUMAN,RAB43,RAB43_HUMAN Ras-related protein Rab-43,7224,9,900.078,408.455,1785.92,777.761,1281.7,804.078,1363.18,1128.79,295.334,908.147
sp|P20340|RAB6A_HUMAN,RAB6A,RAB6A_HUMAN Ras-related protein Rab-6A,7224,1,114.061,197.035,73.7697,57.2393,212.219,502.079,156.934,184.087,192.846,133.432
sp|Q15286|RAB35_HUMAN,RAB35,RAB35_HUMAN Ras-related protein Rab-35,7224,14,1228.06,1390.5,933.397,761.418,1505.63,1893.32,1097.57,1617.78,1787.53,1689.4
sp|P62820|RAB1A_HUMAN,RAB1A,RAB1A_HUMAN Ras-related protein Rab-1A,7224,44,2173.48,3488.85,3085.2,2733.05,5840.07,4086.01,4101.86,4127.52,3825.77,3799.73
sp|Q92928|RAB1C_HUMAN,RAB1C,RAB1C_HUMAN Putative Ras-related protein Rab-1C,7224,2,94.143,116.1,60.0992,106.414,282.281,319.229,149.99,119.561,158.2,579.374
sp|Q9H0U4|RAB1B_HUMAN,RAB1B,RAB1B_HUMAN Ras-related protein Rab-1B,7224,8,309.032,373.738,273.671,339.618,809.737,502.88,479.612,382.924,237.747,349.949
sp|Q9NRW1|RAB6B_HUMAN,RAB6B,RAB6B_HUMAN Ras-related protein Rab-6B,7224,4,148.563,1708.13,64.8367,496.456,33.4327,290.822,359.217,394.293,223.772,324.343
sp|Q92930|RAB8B_HUMAN,RAB8B,RAB8B_HUMAN Ras-related protein Rab-8B,7224,2,181.777,122.28,175.869,298.164,59.5784,79.9679,112.148,186.618,39.0492,173.451
sp|P61019|RAB2A_HUMAN,RAB2A,RAB2A_HUMAN Ras-related protein Rab-2A,7224,13,2438.11,830.168,1569.34,1045.34,1191.85,1282.45,1682.97,1066.1,1976.68,904.884
sp|Q8WUD1|RAB2B_HUMAN,RAB2B,RAB2B_HUMAN Ras-related protein Rab-2B,7224,32,5224.77,2784.81,3626.57,2879.26,2974.5,3390.03,3854.33,3039.93,4270.69,2568.93
sp|Q14088|RB33A_HUMAN,RAB33A,RB33A_HUMAN Ras-related protein Rab-33A,7224,3,487.826,257.302,146.048,283.557,168.818,197.033,328.902,231.846,181.708,171.787
sp|P50443|S26A2_HUMAN,SLC26A2,S26A2_HUMAN Sulfate transporter,7226,3,271.697,439.913,57.8411,394.036,39.0599,117.857,631.618,136.096,97.6954,1546.81
sp|O60673|DPOLZ_HUMAN,REV3L,DPOLZ_HUMAN DNA polymerase zeta catalytic subunit,7229,1,26.2428,27.2755,22.4531,42.8235,29.2873,21.058,57.5244,29.7879,24.133,28.4294
sp|Q6IEG0|SNR48_HUMAN,SNRNP48,SNR48_HUMAN U11/U12 small nuclear ribonucleoprotein 48 kDa protein,7230,2,179.833,211.403,171.959,252.045,187.385,194.522,220.032,185.867,292.831,217.562
sp|P01111|RASN_HUMAN,NRAS,RASN_HUMAN GTPase NRas,7231,16,3368.05,3311.5,1996.33,1703.59,1553.03,1785.0,2609.05,2322.86,1210.41,2625.43
sp|P01112|RASH_HUMAN,HRAS,RASH_HUMAN GTPase HRas,7231,4,303.831,359.899,297.471,402.296,845.95,809.107,452.702,655.56,389.341,922.382
sp|P01116|RASK_HUMAN,KRAS,RASK_HUMAN GTPase KRas,7231,3,520.486,495.391,1007.99,703.411,701.681,892.465,749.807,423.19,477.583,590.212
sp|P01116-2|RASK_HUMAN,KRAS,RASK_HUMAN Isoform 2B of GTPase KRas,7231,1,128.913,128.839,226.565,184.225,140.401,205.145,171.796,87.5246,107.957,150.196
sp|O60671|RAD1_HUMAN,RAD1,RAD1_HUMAN Cell cycle checkpoint protein RAD1,7232,5,228.268,275.06,385.377,352.848,271.929,293.231,223.035,253.96,252.678,217.975
sp|Q15428|SF3A2_HUMAN,SF3A2,SF3A2_HUMAN Splicing factor 3A subunit 2,7234,28,2722.61,2805.75,2358.0,2815.44,2340.78,2726.2,4047.0,2688.6,3538.08,3040.26
sp|Q86YD5|LRAD3_HUMAN,LDLRAD3,LRAD3_HUMAN Low-density lipoprotein receptor class A domain-containing protein 3,7235,2,494.84,165.065,43.5812,15.786,41.4199,215.621,164.111,115.95,259.462,199.749
sp|Q8IWU2|LMTK2_HUMAN,LMTK2,LMTK2_HUMAN Serine/threonine-protein kinase LMTK2,7236,6,168.983,448.148,377.831,254.314,464.992,464.305,247.284,327.165,255.544,374.83
sp|P43234|CATO_HUMAN,CTSO,CATO_HUMAN Cathepsin O,7237,2,113.731,150.974,194.63,174.282,678.336,286.413,101.67,311.651,168.871,131.701
sp|Q92609-2|TBCD5_HUMAN,TBC1D5,TBCD5_HUMAN Isoform 2 of TBC1 domain family member 5,7238,23,1829.36,2294.75,2207.4,2966.81,1934.41,2195.56,2019.8,2218.08,3637.38,2482.59
sp|P17568|NDUB7_HUMAN,NDUFB7,NDUB7_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,7239,10,1194.86,1531.51,973.78,1684.46,1805.58,1861.14,982.359,1984.05,1344.24,1792.83
sp|Q9BU23|LMF2_HUMAN,LMF2,LMF2_HUMAN Lipase maturation factor 2,7240,13,1485.63,1604.77,828.199,1968.74,635.765,723.369,687.463,798.933,508.885,803.167
sp|Q9BZM4|N2DL3_HUMAN,ULBP3,N2DL3_HUMAN NKG2D ligand 3,7241,2,63.5278,143.288,92.0034,177.075,32.2222,20.9598,206.174,313.663,50.1397,227.449
sp|Q15054|DPOD3_HUMAN,POLD3,DPOD3_HUMAN DNA polymerase delta subunit 3,7242,9,1081.65,1485.05,1549.55,1454.27,404.836,1134.46,1308.87,1281.65,1193.79,1180.26
sp|Q2TAM9|TUSC1_HUMAN,TUSC1,TUSC1_HUMAN Tumor suppressor candidate gene 1 protein,7243,3,675.948,0.259224,212.105,339.598,149.962,160.336,136.646,33.5688,387.152,203.967
sp|Q8N755|PQLC3_HUMAN,PQLC3,PQLC3_HUMAN PQ-loop repeat-containing protein 3,7244,2,47.5858,34.7605,127.324,54.8881,244.722,72.8311,80.9425,104.223,52.1074,68.0621
sp|Q8IUX1|T126B_HUMAN,TMEM126B,"T126B_HUMAN Complex I assembly factor TMEM126B, mitochondrial",7245,3,486.276,574.078,451.919,407.878,598.434,525.071,551.883,774.99,382.993,604.828
sp|P62277|RS13_HUMAN,RPS13,RS13_HUMAN 40S ribosomal protein S13,7246,34,3915.54,4157.79,3458.53,4453.17,3691.03,3789.67,3357.39,4653.86,4902.23,3192.12
sp|Q9UKF7|PITC1_HUMAN,PITPNC1,PITC1_HUMAN Cytoplasmic phosphatidylinositol transfer protein 1,7247,5,112.098,125.68,782.531,386.905,213.27,1113.06,141.223,341.147,234.948,328.935
sp|O75943|RAD17_HUMAN,RAD17,RAD17_HUMAN Cell cycle checkpoint protein RAD17,7248,6,739.017,380.645,475.17,496.027,499.451,1124.64,430.321,454.11,606.044,498.45
sp|A2AJT9|CX023_HUMAN,CXorf23,CX023_HUMAN Uncharacterized protein CXorf23,7249,2,143.66,178.995,180.177,112.444,151.943,445.804,160.906,245.796,165.141,189.545
sp|Q92484|ASM3A_HUMAN,SMPDL3A,ASM3A_HUMAN Acid sphingomyelinase-like phosphodiesterase 3a,7250,4,25.9801,55.5302,34.4772,37.7933,1261.35,328.639,39.002,240.04,136.857,352.988
sp|Q8WWB7|NCUG1_HUMAN,C1orf85,NCUG1_HUMAN Lysosomal protein NCU-G1,7251,5,574.988,366.787,256.709,744.611,476.987,473.507,168.19,287.813,767.032,809.166
sp|Q9C037|TRIM4_HUMAN,TRIM4,TRIM4_HUMAN Tripartite motif-containing protein 4,7253,14,1251.49,594.611,1303.2,915.09,1147.98,1157.66,715.398,1031.46,897.511,793.969
sp|Q96FK6|WDR89_HUMAN,WDR89,WDR89_HUMAN WD repeat-containing protein 89,7254,7,1020.98,899.477,731.977,1030.58,598.231,798.437,1351.97,1373.8,389.1,1211.93
sp|P17036|ZNF3_HUMAN,ZNF3,ZNF3_HUMAN Zinc finger protein 3,7255,2,103.081,47.8096,158.168,194.219,84.7256,152.944,81.0417,129.766,275.437,134.096
sp|Q8N5K1|CISD2_HUMAN,CISD2,CISD2_HUMAN CDGSH iron-sulfur domain-containing protein 2,7256,15,1758.08,1422.49,1538.41,2901.32,1279.31,761.863,1778.88,1574.26,1262.42,1745.1
sp|Q9UHN1|DPOG2_HUMAN,POLG2,"DPOG2_HUMAN DNA polymerase subunit gamma-2, mitochondrial",7257,8,788.595,807.472,539.042,738.046,567.503,1156.84,1135.05,1180.91,807.915,1166.12
sp|Q99584|S10AD_HUMAN,S100A13,S10AD_HUMAN Protein S100-A13,7258,14,1030.39,3770.39,3548.11,616.49,3055.87,981.108,1514.34,1836.02,2235.88,1734.5
sp|Q9BVC5|ASHWN_HUMAN,C2orf49,ASHWN_HUMAN Ashwin,7259,8,423.933,840.296,504.287,323.328,349.976,698.727,830.907,784.945,801.878,580.32
sp|P83881|RL36A_HUMAN,RPL36A,RL36A_HUMAN 60S ribosomal protein L36a,7260,10,2614.17,2358.53,2323.64,2630.15,2497.81,1766.13,1982.79,2695.6,3036.85,2259.77
sp|Q969Q0|RL36L_HUMAN,RPL36AL,RL36L_HUMAN 60S ribosomal protein L36a-like,7260,2,139.834,169.859,77.2409,117.088,99.5852,145.635,79.405,119.344,146.032,68.1031
sp|Q9NXS2|QPCTL_HUMAN,QPCTL,QPCTL_HUMAN Glutaminyl-peptide cyclotransferase-like protein,7261,3,348.151,190.95,175.877,171.437,405.294,416.572,252.807,225.839,245.984,291.695
sp|Q9UDV7|ZN282_HUMAN,ZNF282,ZN282_HUMAN Zinc finger protein 282,7262,4,108.409,210.363,166.486,110.437,555.001,274.04,238.376,306.586,180.978,453.673
sp|Q9UL25|RAB21_HUMAN,RAB21,RAB21_HUMAN Ras-related protein Rab-21,7263,13,883.971,1198.83,689.609,497.184,1265.43,1249.18,967.725,1018.61,1703.15,877.208
sp|Q9NWY4|CD027_HUMAN,C4orf27,CD027_HUMAN UPF0609 protein C4orf27,7265,9,704.908,1403.1,673.317,611.232,617.119,582.796,623.037,1165.47,560.291,673.009
sp|P23511|NFYA_HUMAN,NFYA,NFYA_HUMAN Nuclear transcription factor Y subunit alpha,7266,3,138.182,117.099,161.216,228.126,109.558,127.633,141.854,177.193,229.964,151.975
